kaggle_row_idx,student_id,login_frequency,video_watch_time,discussion_posts,task_completion_rate,peer_interaction_count,avg_response_time,assignment_score,exam_score,attendance_rate,stress_level,anxiety_score,motivation_index,resilience_score,intervention_type,engagement_level,post_intervention_mood,risk_level,emotion,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm
358,S0359,6,230.42728274704817,3,0.3314730091140858,12,5.330958073093448,62.067485191874994,92.01646256983074,0.8439493227395376,5,3,5,2,Gamified_Task,4,2,medium,Sad,0.6881640427938329,0.044889998174925505,0.869551063092073,1.0,1.0,1.0
359,S0360,35,138.26664109046396,18,0.3884495369201574,48,7.985906063177286,53.926812139639935,84.80459846788959,0.9693749441399164,3,2,3,4,Gamified_Task,4,2,medium,Sad,0.9391999689120367,0.1264942471941337,0.7489841129803491,0.5,0.5,1.0
360,S0361,41,100.46607724358785,0,0.6937886408911331,36,3.1394004130415247,67.82023679248323,91.46593290234654,0.8611555841618539,5,5,5,2,Gamified_Task,5,4,medium,Sad,0.7226019010476492,0.5638141267164195,0.8603473839854844,1.0,1.0,0.0
361,S0362,37,103.01539472705696,2,0.8356122301717364,42,4.308963225896584,87.38259122824888,69.69896768274765,0.5952284985150229,5,5,4,3,Gamified_Task,1,5,high,Sad,0.19035616465087912,0.7669400092876447,0.4964502593837289,0.75,1.0,1.0
362,S0363,24,220.0825750580939,12,0.9582934451105228,38,3.4071901279690664,77.53452723473973,47.85587512760665,0.7210780690564058,3,5,5,3,Peer_Support,2,1,medium,Surprised,0.44224061329622466,0.9426493548609441,0.1312804484783069,1.0,0.5,1.0
363,S0364,29,226.29273348897965,14,0.3110762203977745,41,10.727701506055828,90.83966847871736,81.77328616727635,0.5357515121658176,5,4,4,3,Peer_Support,4,3,high,Surprised,0.07131461489263002,0.015676834619868185,0.6983070517164355,0.75,1.0,1.0
364,S0365,49,68.10415162912668,1,0.6659320990933089,16,19.298302653924488,97.9796073804617,52.36442679623052,0.6948287111440576,1,2,4,2,Gamified_Task,2,5,low,Scared,0.38970324652887434,0.5239167819462913,0.2066537939023828,0.75,0.0,1.0
365,S0366,46,261.75561591225403,10,0.6296071493562236,14,4.251821746975825,89.63312383758085,66.47378014550301,0.8708015098686044,4,3,1,2,Gamified_Task,2,5,medium,Scared,0.7419079556322365,0.4718906168201069,0.4425320186338423,0.0,0.75,1.0
366,S0367,31,217.32797165865185,3,0.7592385153829928,17,3.997369962963725,80.19015394218766,43.90004733693331,0.6932216754654087,3,3,3,1,CBT_Session,3,3,medium,Surprised,0.3864868088872633,0.657554269578205,0.06514746466898791,0.5,0.5,1.0
367,S0368,35,173.19758303958096,18,0.6917051981257394,22,15.798865838898609,74.66707940261902,89.51850414537896,0.665147087734067,2,3,2,5,CBT_Session,2,3,medium,Happy,0.3302962949170227,0.5608301298182031,0.8277905384225946,0.25,0.25,1.0
368,S0369,33,146.7444134297287,16,0.7809274054077364,29,5.535208585265524,52.003454317413336,47.55643846285003,0.7976778612551559,1,4,1,1,CBT_Session,3,3,medium,Normal,0.5955529872783489,0.6886180365482376,0.12627450758549186,0.0,0.0,1.0
369,S0370,21,167.53751367908785,2,0.7606578093244332,33,3.245030876506807,99.21609894070208,94.18585042295858,0.9361022644994474,4,4,2,4,Mindfulness,1,3,medium,Happy,0.8726056171781396,0.6595870437869628,0.9058185902340005,0.25,0.75,1.0
370,S0371,32,56.181264100986695,17,0.3819082074005623,3,4.837517298728286,69.17405612875213,91.85383613569344,0.5237915962730562,1,5,4,3,Peer_Support,1,2,medium,Scared,0.04737717269450714,0.11712547195302725,0.8668322967794629,0.75,0.0,1.0
371,S0372,23,69.07336229011952,7,0.8598025395331037,2,22.24582210516585,57.61141069584334,67.87496586635476,0.6927352173498678,1,4,1,2,Peer_Support,3,5,medium,Surprised,0.3855131763695283,0.8015864172908777,0.465956848402573,0.0,0.0,1.0
372,S0373,33,36.43770221779559,18,0.3862628030014273,6,19.89383881385239,83.33544276982283,84.66209225823944,0.5791203709076314,2,5,5,5,CBT_Session,1,5,medium,Happy,0.1581161909772104,0.12336231223575622,0.7466017138077309,1.0,0.25,1.0
373,S0374,3,54.56083106672268,4,0.7889714376463959,17,9.143484934167164,64.21441445477296,77.1667044290892,0.8476771253659348,4,5,5,5,CBT_Session,4,2,medium,Normal,0.6956251370603401,0.7001390476592754,0.6212948530999783,1.0,0.75,1.0
374,S0375,18,141.57115403553198,6,0.5913017573484247,41,16.083877648530034,79.28891354655238,88.1845385402647,0.5528622802155674,1,3,2,2,Peer_Support,1,5,medium,Sad,0.10556134579182186,0.41702797656196,0.8054894852844362,0.25,0.0,1.0
375,S0376,25,163.80277418119428,7,0.6596955142036185,6,13.357340494364877,79.33839539222956,65.90830604715472,0.8324038792901223,2,4,4,1,Mindfulness,3,3,medium,Bored,0.6650561557735453,0.5149844751532212,0.4330785005917207,0.75,0.25,1.0
376,S0377,42,15.17994881871262,4,0.9323086100629974,39,16.57385806009897,72.28649104514346,87.14850905466099,0.6430904353989537,3,5,2,5,CBT_Session,4,1,medium,Surprised,0.2861505128655437,0.90543274950446,0.7881692871304756,0.25,0.5,1.0
377,S0378,31,241.071370080568,16,0.9229186085314404,5,16.701436506643464,91.80593077725212,67.74740902390889,0.5994584068686124,2,2,3,1,Gamified_Task,2,5,low,Surprised,0.19882220969879505,0.8919839829197352,0.46382437069054283,0.5,0.25,1.0
378,S0379,3,95.3087122696086,4,0.8724994139585207,21,15.460882346379837,63.24835307777215,96.45794727056764,0.9681762789124928,5,2,5,2,CBT_Session,2,1,medium,Normal,0.9368008734791233,0.8197714303528166,0.9438031921902345,1.0,1.0,1.0
379,S0380,40,274.4324501383742,3,0.6571038663194262,0,7.120331476358098,72.4316295808867,69.18232604950886,0.5092622883729779,2,4,1,1,Peer_Support,2,1,medium,Sad,0.01829716317309016,0.5112726048891789,0.48781311576318076,0.0,0.25,1.0
380,S0381,46,290.57826644799553,18,0.815367867093683,3,1.897147677544817,76.88460642954857,67.75715631602377,0.7188886359447845,2,3,1,3,Peer_Support,3,2,medium,Sad,0.43785852323589136,0.7379451563285516,0.4639873245767404,0.0,0.25,1.0
381,S0382,24,63.78307365622976,1,0.6590279388631666,45,11.478035985772502,83.18123603836497,87.10431169381076,0.5108134962308969,2,3,1,2,CBT_Session,2,4,medium,Bored,0.021401862969405716,0.5140283448585367,0.7874304017430948,0.0,0.25,1.0
382,S0383,32,144.0082143220416,10,0.9087242577323442,48,21.492399347886188,89.19859252527948,89.29466150565028,0.7417965240521645,1,5,5,2,CBT_Session,1,5,medium,Sad,0.4837080302364678,0.8716542193859175,0.8240483680217715,1.0,0.0,1.0
383,S0384,47,10.357232198263508,12,0.5819430832630299,49,14.098436945927244,69.7403641439128,73.26934685927024,0.7505236888972091,4,4,4,5,Gamified_Task,2,2,medium,Normal,0.5011752102655669,0.403624078501454,0.5561393663844932,0.75,0.75,1.0
384,S0385,22,183.51490688550385,14,0.9791647410904136,42,20.14499395914388,82.3023472048298,50.78786880970452,0.6608312356973736,2,2,5,5,Gamified_Task,5,2,low,Scared,0.32165823595487497,0.9725421282551682,0.18029711476604715,1.0,0.25,1.0
385,S0386,23,186.11886999617465,11,0.9526259307602144,28,23.807359888108248,57.530547653425955,68.06549385745477,0.5660808887625118,2,5,5,5,Mindfulness,5,1,medium,Sad,0.13201802666393414,0.9345320955232627,0.4691420690990723,1.0,0.25,1.0
386,S0387,2,81.7865871249788,10,0.8191218336162498,20,4.763172695180354,96.63240502712392,98.0843501745807,0.6881937688672377,5,5,1,3,Mindfulness,2,5,high,Scared,0.3764235923353709,0.7433217496506296,0.9709931717874548,0.0,1.0,1.0
387,S0388,27,171.9396750491274,6,0.4955911189232503,25,16.910885700265595,69.15294032105018,85.1791715823511,0.836131469966283,5,1,5,3,Gamified_Task,2,2,medium,Scared,0.6725168258274927,0.2799470579349209,0.7552461746839686,1.0,1.0,1.0
388,S0389,42,75.40664130868328,4,0.3921575121552808,13,16.508752195100566,86.47607109882192,88.66975623274793,0.8911979043222296,3,4,1,4,Mindfulness,5,3,medium,Normal,0.7827307772692402,0.13180496980387157,0.8136012877943041,0.0,0.5,1.0
389,S0390,2,56.63938603267512,16,0.8982924150652383,8,23.538975289240405,51.017054094108886,41.969529929154405,0.7653753011940712,3,5,4,2,Mindfulness,2,2,medium,Surprised,0.5309003031585888,0.8567132828368672,0.032873340711099486,0.75,0.5,1.0
390,S0391,26,198.94064537265675,19,0.4157116002965729,46,23.66881688091441,60.25935714524035,68.0715677580496,0.7949171972198779,5,2,3,5,CBT_Session,4,3,medium,Surprised,0.5900275942600837,0.16554015424060298,0.46924361173210694,0.5,1.0,1.0
391,S0392,17,104.51838454610171,8,0.8979825522981348,11,16.79360806965498,74.3541272161789,78.79726801945333,0.6003081855623263,4,1,1,2,Gamified_Task,5,4,medium,Surprised,0.20052301834530795,0.8562694839712263,0.6485543904781871,0.0,0.75,1.0
392,S0393,40,181.1765422768305,13,0.6435355046986523,41,6.603140215590468,93.91262338661733,89.80196101768448,0.6436651666138247,3,2,2,1,CBT_Session,3,3,medium,Happy,0.2873008215599182,0.4918394101488299,0.8325293313475594,0.25,0.5,1.0
393,S0394,33,135.64155720178013,11,0.5845897486656729,5,19.366784277003777,76.36275749753386,42.95641921496629,0.5809478050261792,4,3,3,3,CBT_Session,5,3,medium,Surprised,0.16177375002493677,0.4074147472365325,0.04937201977747985,0.5,0.75,1.0
394,S0395,9,295.4619081468421,5,0.9322335451841004,19,3.4616700868538763,96.49352411469395,91.14633313851238,0.6246476750023057,5,1,4,4,Mindfulness,1,1,medium,Normal,0.2492378359765881,0.90532523833616,0.8550043591811843,0.75,1.0,1.0
395,S0396,43,53.37838637359408,16,0.7226956877781945,23,18.95608399594746,74.18984482913982,72.9040562045147,0.6124433901127659,3,1,3,1,CBT_Session,4,2,medium,Bored,0.2248112959630757,0.605216050340314,0.5500324875629227,0.5,0.5,1.0
396,S0397,48,144.73359302438496,18,0.7036298049908024,26,21.934510855328018,74.5224548367975,51.8388382345636,0.7597243931956188,2,5,1,2,Peer_Support,3,4,medium,Sad,0.5195901664659277,0.5779090678571243,0.19786707676544568,0.0,0.25,1.0
397,S0398,39,207.33242164420432,18,0.6911361612370783,37,9.805168079674011,55.98733942502659,59.035312986982,0.7813443778953647,5,3,4,3,Mindfulness,2,2,medium,Surprised,0.5628619702741544,0.5600151305588332,0.31817674985281985,0.75,1.0,1.0
398,S0399,29,124.70807432519092,15,0.559818661213672,7,15.504611784610852,90.13281220761098,56.91577310509365,0.9724737104107524,3,5,2,5,Peer_Support,1,3,medium,Happy,0.9454020642410284,0.37193652371631536,0.2827425742239892,0.25,0.5,1.0
399,S0400,42,292.66295704250007,11,0.8499501724703891,0,10.893282838227003,62.34827062335312,71.85154205730855,0.5977853235507615,4,4,1,1,Mindfulness,1,3,high,Scared,0.1954735795267437,0.7874754307816448,0.5324367011082206,0.0,0.75,1.0
400,S0401,26,219.34741209881116,11,0.4769589108110411,48,11.068596264726954,94.98062446861576,43.10114079466791,0.820837855080748,4,2,1,3,CBT_Session,4,2,medium,Happy,0.6419070769291404,0.25326120309059663,0.0517914552012948,0.0,0.75,1.0
401,S0402,35,200.525318693703,19,0.9572264720288924,48,8.138530449486762,95.5412110165198,49.51216950999541,0.9086296344937614,3,2,4,2,Mindfulness,3,4,medium,Normal,0.8176199050135968,0.9411211898357513,0.15897014969134615,0.75,0.5,1.0
402,S0403,25,229.54718760725476,5,0.9257896435328724,23,18.528981270357463,97.16550559370748,88.76158260254695,0.7801207318915262,4,5,4,2,Peer_Support,1,4,medium,Bored,0.5604128765053948,0.8960960035047235,0.8151364283890249,0.75,0.75,1.0
403,S0404,24,286.26810503122795,3,0.5362362279724286,46,22.53206097582962,76.0115244551545,47.956239444808666,0.6275018262505379,3,2,3,1,Mindfulness,3,1,medium,Surprised,0.2549503410762777,0.33816074220068226,0.1329583253010046,0.5,0.5,1.0
404,S0405,13,273.26740936554563,5,0.8106246388821645,6,22.63726976239261,83.85468923918222,54.003776167487615,0.6312751150100001,3,2,2,1,Peer_Support,3,3,medium,Surprised,0.2625024745851028,0.7311516996011579,0.23406021075469707,0.25,0.5,1.0
405,S0406,7,220.04273935665944,10,0.701256236114714,18,5.019969552123478,88.92579400308318,67.20223633624944,0.5196265265355,4,4,3,1,Gamified_Task,1,3,high,Happy,0.03904090035046481,0.5745095397867611,0.4547102488343616,0.5,0.75,1.0
406,S0407,36,227.2568753393721,0,0.5363545113994642,21,21.11910394210102,56.55073093252328,71.02725328679983,0.6527221132742409,1,3,3,4,CBT_Session,3,1,medium,Normal,0.3054280508079441,0.3383301528440881,0.5186563550469535,0.5,0.0,0.0
407,S0408,45,52.31740147019218,14,0.9919651535968126,34,17.96092315282381,80.04785974987486,85.81662877684951,0.87230183950169,2,1,1,5,Peer_Support,4,2,low,Happy,0.744910824063097,0.9908754330377291,0.7659030962067638,0.0,0.25,1.0
408,S0409,20,39.80979730287305,10,0.3176661420937849,29,6.815260215876653,51.714895065165585,66.83994559997126,0.5237588786035552,5,5,4,3,Gamified_Task,1,3,high,Happy,0.047311689180278504,0.025115205679064445,0.4486535222364444,0.75,1.0,1.0
409,S0410,1,175.56230553480765,18,0.4768522214349006,28,2.547546097194835,74.87830416943629,87.39187726213233,0.6096476412524153,2,5,1,2,CBT_Session,4,2,medium,Bored,0.21921568163391347,0.25310839794866336,0.7922378832817921,0.0,0.25,1.0
410,S0411,8,15.3266147127566,17,0.6640518427778053,21,7.163937138340693,57.74213408101137,77.10077842272744,0.853116249265891,5,4,2,2,Gamified_Task,4,4,medium,Normal,0.7065113937139034,0.5212237974753432,0.6201927112115945,0.25,1.0,1.0
411,S0412,46,149.88335064996156,16,0.6653671024349948,10,21.98078944597509,59.146146298104235,46.78598436542935,0.8913257814114384,5,4,3,5,Peer_Support,3,5,medium,Bored,0.7829867197406459,0.5231075692796822,0.11339416216937537,0.5,1.0,1.0
412,S0413,16,71.00137817647189,18,0.7122531524618949,19,15.563109522602762,68.25237833463008,49.37988630357032,0.7276592050309643,2,1,2,1,CBT_Session,3,1,low,Normal,0.45541257565796056,0.59025979931632,0.15675865727770244,0.25,0.25,1.0
413,S0414,14,110.34480461700348,13,0.8261733204160435,28,17.584257200651052,71.62185833582515,66.22202352698625,0.8490371692393244,3,3,4,1,Gamified_Task,1,3,medium,Surprised,0.6983472274076377,0.7534211942276069,0.43832318618276533,0.75,0.5,1.0
414,S0415,12,234.98337337995724,17,0.7364344813635074,40,6.914504075509204,81.15862122660937,63.81336358534237,0.6939760843274461,4,5,4,2,Peer_Support,2,1,high,Sad,0.3879967374428397,0.6248933451164255,0.39805554124168563,0.75,0.75,1.0
415,S0416,23,282.95887622739207,18,0.7201970223696259,41,17.545927578220866,53.721420921925784,84.61265617823767,0.5799566225120638,1,4,5,5,Gamified_Task,1,4,medium,Scared,0.15978992552715865,0.6016373536020622,0.745775248235579,1.0,0.0,1.0
416,S0417,15,31.00071892243903,14,0.3374601240391303,33,1.6467946443922463,75.18458806187223,74.84422838784111,0.6990747467614533,1,5,2,2,CBT_Session,4,4,medium,Sad,0.39820156985103883,0.05346500328778331,0.5824680187277856,0.25,0.0,1.0
417,S0418,28,164.9302397331691,14,0.5635712014525087,0,9.632390952779318,59.13125651265506,63.287984860134955,0.7899839101015714,1,2,1,1,CBT_Session,3,4,low,Normal,0.580153755990646,0.37731107425310684,0.3892723321217587,0.0,0.0,1.0
418,S0419,34,265.934710887684,3,0.4624390177908092,30,15.415327016473618,78.69875875158709,50.24561700702314,0.9740266409264452,2,5,2,3,CBT_Session,4,4,medium,Sad,0.948510211889424,0.23246518389847948,0.17123182386237068,0.25,0.25,1.0
419,S0420,2,33.92747498772217,6,0.4857590781213827,29,4.360221007450365,81.87023061305918,53.61022613952971,0.5343754760443387,2,3,3,1,Peer_Support,5,5,medium,Happy,0.06856051650132211,0.2658651835761763,0.2274808956266572,0.5,0.25,1.0
420,S0421,32,249.1090736000818,12,0.6880362320382414,47,19.9290822122795,77.83546282764269,74.53006110814354,0.7536970469224803,3,3,4,3,Gamified_Task,5,2,medium,Surprised,0.5075265989362725,0.5555752777979768,0.5772158134445723,0.75,0.5,1.0
421,S0422,23,113.7623917691987,2,0.4396537204507258,17,6.405719872674129,86.91477552391538,65.40632829398754,0.6644598891053621,1,5,4,4,Gamified_Task,4,2,medium,Scared,0.32892088579201295,0.19983109491984707,0.42468650569722277,0.75,0.0,1.0
422,S0423,22,103.40746364360724,15,0.5057643707118282,16,16.002465594824265,66.78046221204507,70.89565053164033,0.7541558471383473,3,2,2,5,Peer_Support,2,5,medium,Scared,0.5084448749297057,0.29451762943615156,0.5164562383237875,0.25,0.5,1.0
423,S0424,25,293.4652520312879,8,0.465959295962138,37,10.319534279232585,88.25532958165655,50.24064611813402,0.5119877236882658,1,3,2,4,CBT_Session,2,2,medium,Scared,0.02375204687874488,0.23750707865008247,0.17114872122701408,0.25,0.0,1.0
424,S0425,22,68.24913606006531,7,0.9639520602527364,13,14.709002695985886,71.63835408540969,79.77437514067395,0.6565126773507907,2,4,2,1,Mindfulness,1,4,medium,Surprised,0.31301476038803466,0.9507538683676421,0.664889532665116,0.25,0.25,1.0
425,S0426,22,211.02624283857747,19,0.9612660125197664,22,3.471362710464887,74.20922491612984,91.15232445135804,0.9099340737635024,4,5,3,5,CBT_Session,1,2,medium,Sad,0.8202307042784382,0.9469067945546358,0.8551045211236111,0.5,0.75,1.0
426,S0427,49,248.2178111228613,12,0.7269590910172361,24,1.3889943981969686,82.40510636305356,55.476370407214034,0.7769708669273188,4,2,3,1,Mindfulness,1,1,medium,Scared,0.5541085085492421,0.6113222809757123,0.25867883830039895,0.5,0.75,1.0
427,S0428,42,21.943213630988787,16,0.9471657281123298,14,21.919981829746927,50.9179191999612,69.49085354990959,0.7252912464080588,4,4,1,5,CBT_Session,3,2,medium,Scared,0.4506731717046557,0.9267117569780655,0.4929710359933882,0.0,0.75,1.0
428,S0429,6,204.4117829227795,16,0.8500688518278612,45,7.201490201645204,82.69971107101242,98.53163974125412,0.6427625358576698,4,5,2,5,Peer_Support,2,1,high,Normal,0.2854942309663522,0.7876454084937573,0.9784708971173169,0.25,0.75,1.0
429,S0430,15,285.9494925630448,16,0.7129635179612661,21,19.85257106395056,80.92925745360577,59.99450443304366,0.649021261395678,5,2,1,1,Mindfulness,4,3,medium,Happy,0.2980208977208114,0.5912772155285301,0.33421238025159294,0.0,1.0,1.0
430,S0431,43,46.02379035113721,0,0.304504648047757,2,23.985056910860603,65.492355837664,75.70278069542567,0.6915507167952922,1,4,5,1,Peer_Support,5,1,medium,Normal,0.3831424311391245,0.006264744288146995,0.5968211778796605,1.0,0.0,0.0
431,S0432,37,269.9041777786611,7,0.8407614002555828,18,5.862918933974957,54.28971424497448,45.41174201201466,0.9177853549822802,4,3,3,5,Mindfulness,2,1,medium,Sad,0.8359448273576353,0.7743148735334032,0.09041976790410211,0.5,0.75,1.0
432,S0433,33,182.48522483931143,18,0.7917418391119282,43,7.098927047217178,54.54677249565206,76.36090014876659,0.9836066034041342,5,5,4,5,Gamified_Task,2,4,medium,Surprised,0.9676842428881418,0.7041069365388147,0.6078235281980963,0.75,1.0,1.0
433,S0434,8,188.81532874011748,5,0.7306775572976898,33,16.24577511559731,96.16118734926144,45.37790639827708,0.7193276906751873,5,5,5,1,Mindfulness,2,4,medium,Surprised,0.4387372791840993,0.6166480293146158,0.08985410877688693,1.0,1.0,1.0
434,S0435,44,187.75381071102572,2,0.83229701817773,34,23.20531859581429,84.46396606129186,97.55412611942933,0.6966764193738809,5,3,4,1,Mindfulness,1,4,medium,Normal,0.3934013836518253,0.7621918191902916,0.9621289591093117,0.75,1.0,1.0
435,S0436,44,96.662407037821,4,0.659045515342336,49,22.06373000838711,56.35513068853702,82.93975912433868,0.9232753879099314,3,1,5,2,Mindfulness,3,1,medium,Bored,0.846932977027733,0.5140535186526981,0.7178079858484242,1.0,0.5,1.0
436,S0437,5,281.20852643684333,12,0.7928582899249372,0,12.566136961508452,67.83615846544532,87.28958728814239,0.7134526603181518,3,4,1,2,Gamified_Task,4,5,medium,Normal,0.4269785677646596,0.7057059657122419,0.7905278135943093,0.0,0.5,1.0
437,S0438,39,284.7316341630012,14,0.9546204607085452,20,19.28753649811467,79.62414969507982,82.24626164629821,0.7760090861478256,5,3,1,2,Peer_Support,1,4,medium,Bored,0.5521835308133773,0.9373887476368109,0.7062141905888871,0.0,1.0,1.0
438,S0439,4,191.33835146204487,13,0.5630635110922604,28,4.1221546212977245,91.77858525453244,75.38374216458794,0.6154708322993723,4,5,3,4,Gamified_Task,3,4,high,Normal,0.23087063810225472,0.37658393814675495,0.5914875356912451,0.5,0.75,1.0
