persona_id,enrollment_id,gender,match_score,result_match,engagement_match,n_weeks,rank
P0423,234859_DDD_2013B,F,0.9968,True,True,35,4
P0423,128656_DDD_2013J,F,0.9959,True,True,38,5
P0423,569225_BBB_2014B,F,0.9956,True,True,34,6
P0423,483876_BBB_2013J,F,0.9952,True,True,39,7
P0423,615425_GGG_2014B,F,0.995,True,True,35,8
P0423,694359_GGG_2014J,F,0.995,True,True,39,9
P0423,680427_GGG_2014J,F,0.9945,True,True,39,10
P0424,593707_BBB_2013J,F,0.999,True,True,39,1
P0424,595396_DDD_2013J,F,0.9975,True,True,38,2
P0424,381882_BBB_2014J,F,0.9973,True,True,38,3
P0424,685910_DDD_2014J,F,0.9955,True,True,38,4
P0424,564000_DDD_2014J,F,0.9955,True,True,38,5
P0424,626917_BBB_2014B,F,0.9947,True,True,34,6
P0424,547629_DDD_2014B,F,0.9934,True,True,35,7
P0424,191195_DDD_2013B,F,0.9932,True,True,35,8
P0424,647227_DDD_2014J,F,0.9923,True,True,38,9
P0424,1656486_CCC_2014J,F,0.9917,True,True,39,10
P0425,496041_BBB_2013B,F,0.999,True,True,35,1
P0425,565993_GGG_2013J,F,0.9988,True,True,38,2
P0425,621473_GGG_2014B,F,0.9983,True,True,35,3
P0425,592451_GGG_2013J,F,0.9976,True,True,38,4
P0425,590325_BBB_2013J,F,0.9969,True,True,39,5
P0425,507016_BBB_2013J,F,0.9969,True,True,39,6
P0425,674568_GGG_2014J,F,0.9965,True,True,39,7
P0425,653824_GGG_2014J,F,0.9962,True,True,39,8
P0425,548899_BBB_2013J,F,0.9961,True,True,39,9
P0425,512940_BBB_2013J,F,0.996,True,True,39,10
P0426,495856_BBB_2013B,M,0.9971,True,True,35,1
P0426,644951_CCC_2014J,M,0.9962,True,True,39,2
P0426,681059_DDD_2014J,M,0.9929,True,True,38,3
P0426,487278_GGG_2014B,M,0.9912,True,True,35,4
P0426,559452_BBB_2013B,M,0.9912,True,True,35,5
P0426,615241_CCC_2014J,M,0.9906,True,True,39,6
P0426,627401_CCC_2014J,M,0.9891,True,True,39,7
P0426,155256_GGG_2013J,M,0.987,True,True,38,8
P0426,2390117_BBB_2013J,M,0.9868,True,True,39,9
P0426,155963_CCC_2014B,M,0.985,True,True,35,10
P0427,685950_CCC_2014J,M,0.9829,True,True,39,1
P0427,306202_CCC_2014J,M,0.9741,True,True,39,2
P0427,1889752_FFF_2014J,M,0.9729,True,True,39,3
P0427,524407_FFF_2013J,M,0.9703,True,True,39,4
P0427,283348_FFF_2013B,M,0.9702,True,True,35,5
P0427,2698535_EEE_2013J,M,0.9671,True,True,39,6
P0427,479828_FFF_2013J,M,0.9644,True,True,39,7
P0427,609891_FFF_2014B,M,0.9638,True,True,35,8
P0427,609743_FFF_2013J,M,0.962,True,True,39,9
P0427,588236_FFF_2013J,M,0.9597,True,True,39,10
P0428,2330254_AAA_2014J,M,0.9971,True,True,39,1
P0428,151465_FFF_2013B,M,0.994,True,True,35,2
P0428,2146792_AAA_2013J,M,0.9937,True,True,39,3
P0428,634426_FFF_2014B,M,0.9937,True,True,35,4
P0428,581179_EEE_2013J,M,0.9935,True,True,39,5
P0428,692220_FFF_2014J,M,0.9922,True,True,39,6
P0428,63400_AAA_2013J,M,0.9921,True,True,39,7
P0428,584940_CCC_2014B,M,0.9916,True,True,35,8
P0428,645020_FFF_2014J,M,0.9905,True,True,39,9
P0428,255548_AAA_2013J,M,0.9904,True,True,39,10
P0429,390556_DDD_2014J,M,0.9378,True,True,38,1
P0429,561734_DDD_2013J,M,0.9347,True,True,38,2
P0429,89778_BBB_2014B,M,0.9186,True,True,34,3
P0429,2210318_BBB_2013B,M,0.9098,True,True,35,4
P0429,1747824_DDD_2014J,M,0.9083,True,True,38,5
P0429,677216_GGG_2014J,M,0.8981,True,True,39,6
P0429,2471673_DDD_2014J,M,0.8945,True,True,38,7
P0429,533091_BBB_2013J,M,0.8916,True,True,39,8
P0429,121182_GGG_2014J,M,0.8909,True,True,39,9
P0429,502709_GGG_2014B,M,0.8891,True,True,35,10
P0430,557237_DDD_2014J,M,0.8373,True,True,38,1
P0430,471925_BBB_2014B,M,0.837,True,True,34,2
P0430,601956_DDD_2014B,M,0.8361,True,True,35,3
P0430,520349_DDD_2014J,M,0.8278,True,True,38,4
P0430,630900_DDD_2014J,M,0.8276,True,True,38,5
P0430,597529_DDD_2014J,M,0.8257,True,True,38,6
P0430,486022_DDD_2014B,M,0.8237,True,True,35,7
P0430,2481629_DDD_2014J,M,0.8222,True,True,38,8
P0430,571131_CCC_2014J,M,0.8205,True,True,39,9
P0430,634106_DDD_2014B,M,0.82,True,True,35,10
P0431,491926_DDD_2013J,M,0.9986,True,True,38,1
P0431,635711_CCC_2014J,M,0.9975,True,True,39,2
P0431,1906919_CCC_2014B,M,0.9968,True,True,35,3
P0431,537929_EEE_2013J,M,0.9966,True,True,39,4
P0431,356166_DDD_2014B,M,0.996,True,True,35,5
P0431,586750_EEE_2013J,M,0.9945,True,True,39,6
P0431,558839_CCC_2014J,M,0.9944,True,True,39,7
P0431,624052_DDD_2014B,M,0.9941,True,True,35,8
P0431,569342_EEE_2013J,M,0.9933,True,True,39,9
P0431,529190_DDD_2014B,M,0.9933,True,True,35,10
P0432,506930_FFF_2013B,M,0.9967,True,True,35,1
P0432,392427_FFF_2013J,M,0.9933,True,True,39,2
P0432,503469_CCC_2014B,M,0.9885,True,True,35,3
P0432,679342_FFF_2014J,M,0.9871,True,True,39,4
P0432,537603_CCC_2014B,M,0.9863,True,True,35,5
P0432,557773_FFF_2013B,M,0.9861,True,True,35,6
P0432,2655683_DDD_2013B,M,0.9835,True,True,35,7
P0432,622218_FFF_2014B,M,0.983,True,True,35,8
P0432,581307_FFF_2013J,M,0.9811,True,True,39,9
P0432,605105_DDD_2013J,M,0.9809,True,True,38,10
P0433,563487_BBB_2014B,F,0.9984,True,True,34,1
P0433,599908_BBB_2013J,F,0.998,True,True,39,2
P0433,689563_BBB_2014J,F,0.9968,True,True,38,3
P0433,345519_AAA_2014J,F,0.9965,True,True,39,4
P0433,643354_BBB_2014J,F,0.9963,True,True,38,5
P0433,698201_BBB_2014J,F,0.9954,True,True,38,6
P0433,681566_BBB_2014J,F,0.9945,True,True,38,7
P0433,2451726_EEE_2013J,F,0.9944,True,True,39,8
P0433,631663_CCC_2014J,F,0.994,True,True,39,9
P0433,297685_BBB_2014J,F,0.9939,True,True,38,10
P0434,121056_GGG_2013J,F,0.9975,True,True,38,1
P0434,575990_BBB_2014B,F,0.9965,True,True,34,2
P0434,634311_GGG_2014B,F,0.9947,True,True,35,3
P0434,360876_BBB_2013J,F,0.9938,True,True,39,4
P0434,510868_BBB_2013J,F,0.9921,True,True,39,5
P0434,47855_BBB_2013J,F,0.9918,True,True,39,6
P0434,605176_GGG_2014B,F,0.9909,True,True,35,7
P0434,598546_GGG_2013J,F,0.99,True,True,38,8
P0434,556062_BBB_2013J,F,0.9897,True,True,39,9
P0434,624677_BBB_2014B,F,0.9897,True,True,34,10
P0435,1773925_CCC_2014J,F,0.9893,True,True,39,1
P0435,675760_CCC_2014J,F,0.9887,True,True,39,2
P0435,166160_CCC_2014B,F,0.9879,True,True,35,3
P0435,286658_CCC_2014J,F,0.9848,True,True,39,4
P0435,584443_EEE_2013J,F,0.9834,True,True,39,5
P0435,677089_CCC_2014J,F,0.9805,True,True,39,6
P0435,574310_CCC_2014J,F,0.9801,True,True,39,7
P0435,580719_EEE_2013J,F,0.9795,True,True,39,8
P0435,627717_FFF_2014B,F,0.9795,True,True,35,9
P0435,2419115_CCC_2014B,F,0.976,True,True,35,10
P0436,2525062_FFF_2013B,M,0.9993,True,True,35,1
P0436,1436558_FFF_2013B,M,0.9961,True,True,35,2
P0436,541579_FFF_2013B,M,0.9957,True,True,35,3
P0436,605195_FFF_2013J,M,0.9947,True,True,39,4
P0436,693903_FFF_2014J,M,0.9944,True,True,39,5
P0436,646015_FFF_2014J,M,0.9913,True,True,39,6
P0436,674584_FFF_2014J,M,0.9909,True,True,39,7
P0436,689855_FFF_2014J,M,0.9892,True,True,39,8
P0436,614181_FFF_2014B,M,0.9891,True,True,35,9
P0436,625191_FFF_2014B,M,0.9888,True,True,35,10
P0437,544173_FFF_2013B,F,0.8,True,True,35,1
P0437,690241_EEE_2014J,F,0.7999,True,True,39,2
P0437,675811_GGG_2014J,F,0.7998,True,True,39,3
P0437,577096_BBB_2013J,F,0.7997,True,True,39,4
P0437,107162_FFF_2013B,F,0.7996,True,True,35,5
P0437,387773_BBB_2014J,F,0.7996,True,True,38,6
P0437,571074_FFF_2014J,F,0.7996,True,True,39,7
P0437,608448_BBB_2014J,F,0.7996,True,True,38,8
P0437,622764_DDD_2014B,F,0.7995,True,True,35,9
P0437,2224174_DDD_2014J,F,0.7995,True,True,38,10
P0438,305858_FFF_2013J,F,0.9975,True,True,39,1
P0438,612543_FFF_2014B,F,0.9974,True,True,35,2
P0438,561826_EEE_2013J,F,0.9948,True,True,39,3
P0438,184972_BBB_2014J,F,0.9933,True,True,38,4
P0438,634862_CCC_2014B,F,0.993,True,True,35,5
P0438,626552_FFF_2014J,F,0.9926,True,True,39,6
P0438,587054_BBB_2014J,F,0.992,True,True,38,7
P0438,632451_CCC_2014J,F,0.9918,True,True,39,8
P0438,2512392_BBB_2013J,F,0.9913,True,True,39,9
P0438,474408_BBB_2014J,F,0.991,True,True,38,10
P0439,564906_BBB_2014B,M,0.8445,True,True,34,1
P0439,625283_DDD_2014J,M,0.8284,True,True,38,2
P0439,518223_BBB_2013J,M,0.8085,True,True,39,3
P0439,537577_DDD_2014J,M,0.8082,True,True,38,4
P0439,577562_EEE_2014B,M,0.8,True,True,35,5
P0439,359883_FFF_2013B,M,0.7999,True,True,35,6
P0439,419990_FFF_2013J,M,0.7999,True,True,39,7
P0439,199636_AAA_2014J,M,0.7998,True,True,39,8
P0439,348986_FFF_2013B,M,0.7998,True,True,35,9
P0439,634200_CCC_2014J,M,0.7998,True,True,39,10
P0440,540005_BBB_2013J,F,0.9846,True,True,39,1
P0440,551274_BBB_2013B,F,0.9815,True,True,35,2
P0440,656194_BBB_2014J,F,0.9781,True,True,38,3
P0440,2061889_BBB_2013J,F,0.9771,True,True,39,4
P0440,630597_BBB_2014J,F,0.9764,True,True,38,5
P0440,676169_BBB_2014J,F,0.9726,True,True,38,6
P0440,612517_BBB_2013J,F,0.972,True,True,39,7
P0440,561979_BBB_2014J,F,0.9648,True,True,38,8
P0440,680862_BBB_2014J,F,0.9634,True,True,38,9
P0440,691514_BBB_2014J,F,0.9624,True,True,38,10
P0441,558044_FFF_2014J,M,0.9978,True,True,39,1
P0441,571019_FFF_2013J,M,0.9961,True,True,39,2
P0441,242491_FFF_2013J,M,0.9946,True,True,39,3
P0441,594065_FFF_2014J,M,0.9943,True,True,39,4
P0441,632513_FFF_2014B,M,0.993,True,True,35,5
P0441,601213_FFF_2013J,M,0.9915,True,True,39,6
P0441,1755594_FFF_2014J,M,0.9908,True,True,39,7
P0441,647169_FFF_2014J,M,0.9906,True,True,39,8
P0441,487314_FFF_2014B,M,0.9877,True,True,35,9
P0441,675710_FFF_2014J,M,0.9875,True,True,39,10
P0442,2647893_CCC_2014J,M,0.9961,True,True,39,1
P0442,611813_CCC_2014J,M,0.9947,True,True,39,2
P0442,490081_EEE_2013J,M,0.9942,True,True,39,3
P0442,580714_DDD_2013J,M,0.9935,True,True,38,4
P0442,576433_CCC_2014J,M,0.9926,True,True,39,5
P0442,609235_CCC_2014J,M,0.9918,True,True,39,6
P0442,570732_CCC_2014J,M,0.9897,True,True,39,7
P0442,638018_EEE_2014J,M,0.9894,True,True,39,8
P0442,684709_CCC_2014J,M,0.989,True,True,39,9
P0442,623511_CCC_2014J,M,0.9882,True,True,39,10
P0443,683423_GGG_2014J,M,0.9984,True,True,39,1
P0443,512259_CCC_2014J,M,0.9971,True,True,39,2
P0443,446650_BBB_2014B,M,0.9967,True,True,34,3
P0443,409953_DDD_2013J,M,0.9965,True,True,38,4
P0443,628506_CCC_2014B,M,0.9963,True,True,35,5
P0443,400091_DDD_2014J,M,0.996,True,True,38,6
P0443,632161_GGG_2014J,M,0.9958,True,True,39,7
P0443,555740_DDD_2013B,M,0.9952,True,True,35,8
P0443,655585_DDD_2014J,M,0.9947,True,True,38,9
P0443,597560_DDD_2013J,M,0.9944,True,True,38,10
P0444,682961_CCC_2014J,M,0.998,True,True,39,1
P0444,511912_FFF_2014B,M,0.996,True,True,35,2
P0444,646540_FFF_2014J,M,0.992,True,True,39,3
P0444,694848_FFF_2014J,M,0.9888,True,True,39,4
P0444,548386_CCC_2014B,M,0.9882,True,True,35,5
P0444,590701_FFF_2013J,M,0.9876,True,True,39,6
P0444,554063_FFF_2014J,M,0.9863,True,True,39,7
P0444,631860_FFF_2014B,M,0.9849,True,True,35,8
P0444,347197_FFF_2014J,M,0.984,True,True,39,9
P0444,576780_CCC_2014B,M,0.9822,True,True,35,10
P0445,628099_DDD_2014B,M,0.9981,True,True,35,1
P0445,549731_DDD_2013B,M,0.9954,True,True,35,2
P0445,138704_DDD_2014B,M,0.9904,True,True,35,3
P0445,2473025_DDD_2014B,M,0.9892,True,True,35,4
P0445,589019_DDD_2013J,M,0.9881,True,True,38,5
P0445,609556_DDD_2014J,M,0.988,True,True,38,6
P0445,617801_DDD_2014B,M,0.9879,True,True,35,7
P0445,601655_BBB_2013J,M,0.9856,True,True,39,8
P0445,645081_DDD_2014J,M,0.9855,True,True,38,9
P0445,607638_DDD_2014J,M,0.985,True,True,38,10
P0446,494818_FFF_2014B,F,0.999,True,True,35,1
P0446,675261_FFF_2014J,F,0.9989,True,True,39,2
P0446,142326_AAA_2013J,F,0.9983,True,True,39,3
P0446,647391_FFF_2014J,F,0.9948,True,True,39,4
P0446,592666_EEE_2014B,F,0.9943,True,True,35,5
P0446,258978_FFF_2014J,F,0.9938,True,True,39,6
P0446,599478_EEE_2013J,F,0.9923,True,True,39,7
P0446,639012_EEE_2014J,F,0.992,True,True,39,8
P0446,555929_FFF_2014B,F,0.9918,True,True,35,9
P0446,2148681_AAA_2014J,F,0.9914,True,True,39,10
P0447,564906_BBB_2014B,M,0.932,True,True,34,1
P0447,518223_BBB_2013J,M,0.9277,True,True,39,2
P0447,523762_CCC_2014J,M,0.8956,True,True,39,3
P0447,598103_DDD_2014J,M,0.8922,True,True,38,4
P0447,625283_DDD_2014J,M,0.892,True,True,38,5
P0447,537577_DDD_2014J,M,0.8909,True,True,38,6
P0447,577520_DDD_2014J,M,0.89,True,True,38,7
P0447,626852_DDD_2014B,M,0.8889,True,True,35,8
P0447,491106_DDD_2013B,M,0.8742,True,True,35,9
P0447,551183_DDD_2013B,M,0.8732,True,True,35,10
P0448,392733_BBB_2014B,F,0.9967,True,True,34,1
P0448,629870_BBB_2014B,F,0.9959,True,True,34,2
P0448,279879_CCC_2014J,F,0.9956,True,True,39,3
P0448,643230_DDD_2014J,F,0.9953,True,True,38,4
P0448,626618_GGG_2014B,F,0.9937,True,True,35,5
P0448,606651_BBB_2013J,F,0.9937,True,True,39,6
P0448,521164_BBB_2014J,F,0.993,True,True,38,7
P0448,637348_BBB_2014J,F,0.9929,True,True,38,8
P0448,505878_BBB_2014J,F,0.9924,True,True,38,9
P0448,286449_DDD_2013J,F,0.992,True,True,38,10
P0449,630585_CCC_2014B,M,0.993,True,True,35,1
P0449,629906_EEE_2014B,M,0.9921,True,True,35,2
P0449,624156_CCC_2014J,M,0.9831,True,True,39,3
P0449,535259_CCC_2014J,M,0.9788,True,True,39,4
P0449,620484_CCC_2014J,M,0.9783,True,True,39,5
P0449,592051_CCC_2014B,M,0.9779,True,True,35,6
P0449,609891_CCC_2014J,M,0.9756,True,True,39,7
P0449,559930_DDD_2013B,M,0.9755,True,True,35,8
P0449,317801_CCC_2014J,M,0.968,True,True,39,9
P0449,2405934_CCC_2014J,M,0.9638,True,True,39,10
P0450,688525_DDD_2014J,F,0.9887,True,True,38,1
P0450,511506_BBB_2014B,F,0.9788,True,True,34,2
P0450,411549_DDD_2014J,F,0.9755,True,True,38,3
P0450,694673_DDD_2014J,F,0.9754,True,True,38,4
P0450,572880_DDD_2014J,F,0.9721,True,True,38,5
P0450,640178_DDD_2014J,F,0.9682,True,True,38,6
P0450,505561_DDD_2014B,F,0.966,True,True,35,7
P0450,465629_DDD_2013J,F,0.965,True,True,38,8
P0450,504064_DDD_2014J,F,0.9605,True,True,38,9
P0450,574819_DDD_2013J,F,0.9595,True,True,38,10
P0451,564906_BBB_2014B,M,0.967,True,True,34,1
P0451,518223_BBB_2013J,M,0.9362,True,True,39,2
P0451,625283_DDD_2014J,M,0.927,True,True,38,3
P0451,537577_DDD_2014J,M,0.9259,True,True,38,4
P0451,523762_CCC_2014J,M,0.9084,True,True,39,5
P0451,576841_BBB_2013J,M,0.9045,True,True,39,6
P0451,433864_BBB_2013J,M,0.9035,True,True,39,7
P0451,551183_DDD_2013B,M,0.9031,True,True,35,8
P0451,598103_DDD_2014J,M,0.8994,True,True,38,9
P0451,260077_DDD_2014J,M,0.8993,True,True,38,10
P0452,604556_BBB_2013J,F,0.9968,True,True,39,1
P0452,524711_DDD_2013J,F,0.996,True,True,38,2
P0452,624522_GGG_2014B,F,0.9954,True,True,35,3
P0452,620564_GGG_2014B,F,0.9951,True,True,35,4
P0452,606458_BBB_2013J,F,0.9951,True,True,39,5
P0452,642201_BBB_2014J,F,0.995,True,True,38,6
P0452,647502_BBB_2014J,F,0.9946,True,True,38,7
P0452,342192_BBB_2014J,F,0.9939,True,True,38,8
P0452,518126_BBB_2013J,F,0.9934,True,True,39,9
P0452,432232_BBB_2013B,F,0.9934,True,True,35,10
P0453,367535_BBB_2014B,F,0.9335,True,True,34,1
P0453,627550_BBB_2014B,F,0.9334,True,True,34,2
P0453,582390_BBB_2013J,F,0.9267,True,True,39,3
P0453,248716_BBB_2013J,F,0.9232,True,True,39,4
P0453,613170_BBB_2014B,F,0.9227,True,True,34,5
P0453,628347_DDD_2014B,F,0.9192,True,True,35,6
P0453,493186_BBB_2013B,F,0.9179,True,True,35,7
P0453,364871_BBB_2013J,F,0.9157,True,True,39,8
P0453,599836_BBB_2013J,F,0.915,True,True,39,9
P0453,569974_GGG_2013J,F,0.9093,True,True,38,10
P0454,597926_CCC_2014B,F,0.9943,True,True,35,1
P0454,2518653_BBB_2013B,F,0.9855,True,True,35,2
P0454,605438_BBB_2013J,F,0.9802,True,True,39,3
P0454,313810_BBB_2013B,F,0.9795,True,True,35,4
P0454,696514_GGG_2014J,F,0.9786,True,True,39,5
P0454,647102_GGG_2014J,F,0.9785,True,True,39,6
P0454,582333_BBB_2013J,F,0.9769,True,True,39,7
P0454,352364_BBB_2013B,F,0.9759,True,True,35,8
P0454,596305_BBB_2013J,F,0.9757,True,True,39,9
P0454,603325_DDD_2013J,F,0.9745,True,True,38,10
P0455,557237_DDD_2014J,M,0.9277,True,True,38,1
P0455,471925_BBB_2014B,M,0.9274,True,True,34,2
P0455,601956_DDD_2014B,M,0.9198,True,True,35,3
P0455,597529_DDD_2014J,M,0.9161,True,True,38,4
P0455,486022_DDD_2014B,M,0.9141,True,True,35,5
P0455,2481629_DDD_2014J,M,0.9126,True,True,38,6
P0455,520349_DDD_2014J,M,0.9115,True,True,38,7
P0455,630900_DDD_2014J,M,0.9113,True,True,38,8
P0455,634106_DDD_2014B,M,0.9104,True,True,35,9
P0455,570529_GGG_2013J,M,0.91,True,True,38,10
P0456,628390_DDD_2014J,F,0.9967,True,True,38,1
P0456,656183_DDD_2014J,F,0.9948,True,True,38,2
P0456,642698_BBB_2014J,F,0.9938,True,True,38,3
P0456,499891_BBB_2013B,F,0.9937,True,True,35,4
P0456,570871_DDD_2013J,F,0.9927,True,True,38,5
P0456,414963_DDD_2014J,F,0.9918,True,True,38,6
P0456,464685_DDD_2014B,F,0.9911,True,True,35,7
P0456,648778_BBB_2014J,F,0.9903,True,True,38,8
P0456,580779_CCC_2014B,F,0.9903,True,True,35,9
P0456,551242_BBB_2014J,F,0.9898,True,True,38,10
P0457,513077_BBB_2014B,F,0.9098,True,True,34,1
P0457,2301511_DDD_2014B,F,0.9059,True,True,35,2
P0457,325497_DDD_2013J,F,0.9006,True,True,38,3
P0457,568118_GGG_2013J,F,0.9002,True,True,38,4
P0457,543648_DDD_2013J,F,0.898,True,True,38,5
P0457,632463_DDD_2014B,F,0.8971,True,True,35,6
P0457,2612342_DDD_2014J,F,0.8951,True,True,38,7
P0457,1829654_BBB_2014B,F,0.8947,True,True,34,8
P0457,566381_DDD_2013J,F,0.8934,True,True,38,9
P0457,681923_DDD_2014J,F,0.8762,True,True,38,10
P0458,509797_BBB_2013B,F,0.9971,True,True,35,1
P0458,400942_DDD_2013J,F,0.9947,True,True,38,2
P0458,421301_DDD_2013J,F,0.9942,True,True,38,3
P0458,611639_EEE_2013J,F,0.9942,True,True,39,4
P0458,548825_DDD_2013J,F,0.9939,True,True,38,5
P0458,674471_GGG_2014J,F,0.9934,True,True,39,6
P0458,388147_AAA_2014J,F,0.9927,True,True,39,7
P0458,432968_DDD_2013J,F,0.9924,True,True,38,8
P0458,542115_BBB_2013B,F,0.9923,True,True,35,9
P0458,577570_DDD_2013J,F,0.9923,True,True,38,10
P0459,561734_DDD_2013J,M,0.9877,True,True,38,1
P0459,390556_DDD_2014J,M,0.9763,True,True,38,2
P0459,89778_BBB_2014B,M,0.968,True,True,34,3
P0459,2210318_BBB_2013B,M,0.9628,True,True,35,4
P0459,533091_BBB_2013J,M,0.9446,True,True,39,5
P0459,121182_GGG_2014J,M,0.9439,True,True,39,6
P0459,240755_DDD_2014B,M,0.9396,True,True,35,7
P0459,607762_GGG_2014B,M,0.9343,True,True,35,8
P0459,2471673_DDD_2014J,M,0.933,True,True,38,9
P0459,677216_GGG_2014J,M,0.929,True,True,39,10
P0460,1937864_BBB_2013B,F,0.997,True,True,35,1
P0460,612841_BBB_2014B,F,0.9954,True,True,34,2
P0460,504022_BBB_2013J,F,0.9945,True,True,39,3
P0460,559467_BBB_2014B,F,0.9937,True,True,34,4
P0460,354779_BBB_2013J,F,0.9927,True,True,39,5
P0460,388052_BBB_2013J,F,0.9917,True,True,39,6
P0460,442466_BBB_2013B,F,0.9905,True,True,35,7
P0460,548954_BBB_2013B,F,0.9897,True,True,35,8
P0460,185021_BBB_2014B,F,0.9896,True,True,34,9
P0460,579316_BBB_2013J,F,0.989,True,True,39,10
P0461,605540_CCC_2014J,M,0.8,True,True,39,1
P0461,680464_FFF_2014J,M,0.7996,True,True,39,2
P0461,685499_EEE_2014J,M,0.7996,True,True,39,3
P0461,607835_CCC_2014B,M,0.7996,True,True,35,4
P0461,646015_FFF_2014J,M,0.7993,True,True,39,5
P0461,625191_FFF_2014B,M,0.7993,True,True,35,6
P0461,650160_FFF_2014J,M,0.7992,True,True,39,7
P0461,503352_FFF_2013J,M,0.7992,True,True,39,8
P0461,444677_AAA_2013J,M,0.799,True,True,39,9
P0461,682539_FFF_2014J,M,0.799,True,True,39,10
P0462,607110_DDD_2014J,M,0.9783,True,True,38,1
P0462,117435_DDD_2014B,M,0.9717,True,True,35,2
P0462,473896_FFF_2013J,M,0.9716,True,True,39,3
P0462,516343_DDD_2013J,M,0.9716,True,True,38,4
P0462,546195_BBB_2013J,M,0.965,True,True,39,5
P0462,572804_FFF_2014J,M,0.955,True,True,39,6
P0462,33897_DDD_2014J,M,0.9517,True,True,38,7
P0462,1346966_DDD_2013J,M,0.9502,True,True,38,8
P0462,512335_FFF_2014J,M,0.9502,True,True,39,9
P0462,601180_FFF_2014J,M,0.9483,True,True,39,10
P0463,1518989_AAA_2013J,F,0.9971,True,True,39,1
P0463,574928_CCC_2014J,F,0.9966,True,True,39,2
P0463,587140_DDD_2014J,F,0.9951,True,True,38,3
P0463,637004_FFF_2014J,F,0.9949,True,True,39,4
P0463,587848_FFF_2013J,F,0.9946,True,True,39,5
P0463,647215_DDD_2014J,F,0.9941,True,True,38,6
P0463,601504_BBB_2013J,F,0.9934,True,True,39,7
P0463,561929_FFF_2013J,F,0.9931,True,True,39,8
P0463,277577_FFF_2014B,F,0.9925,True,True,35,9
P0463,174094_AAA_2014J,F,0.9923,True,True,39,10
P0464,520349_DDD_2014J,M,0.9946,True,True,38,1
P0464,630900_DDD_2014J,M,0.9899,True,True,38,2
P0464,685294_DDD_2014J,M,0.9817,True,True,38,3
P0464,601956_DDD_2014B,M,0.9794,True,True,35,4
P0464,575855_DDD_2014J,M,0.9703,True,True,38,5
P0464,571131_CCC_2014J,M,0.9701,True,True,39,6
P0464,612717_DDD_2014J,M,0.9661,True,True,38,7
P0464,2226202_DDD_2014J,M,0.9645,True,True,38,8
P0464,557237_DDD_2014J,M,0.9633,True,True,38,9
P0464,590482_DDD_2013J,M,0.9623,True,True,38,10
P0465,609927_BBB_2014J,M,0.9968,True,True,38,1
P0465,648942_EEE_2014J,M,0.9959,True,True,39,2
P0465,620231_DDD_2014B,M,0.9956,True,True,35,3
P0465,581914_EEE_2013J,M,0.9954,True,True,39,4
P0465,502638_DDD_2013J,M,0.9939,True,True,38,5
P0465,204182_DDD_2013J,M,0.9935,True,True,38,6
P0465,2471283_CCC_2014B,M,0.9924,True,True,35,7
P0465,595649_FFF_2013J,M,0.9924,True,True,39,8
P0465,590676_CCC_2014J,M,0.992,True,True,39,9
P0465,574720_CCC_2014J,M,0.9917,True,True,39,10
P0466,160310_FFF_2013J,F,0.9646,True,True,39,1
P0466,470403_DDD_2013J,F,0.9507,True,True,38,2
P0466,498578_FFF_2013B,F,0.9085,True,True,35,3
P0466,577954_DDD_2014B,F,0.9076,True,True,35,4
P0466,559293_DDD_2013B,F,0.9072,True,True,35,5
P0466,547784_DDD_2013B,F,0.9006,True,True,35,6
P0466,626607_DDD_2014B,F,0.8931,True,True,35,7
P0466,496671_FFF_2013B,F,0.892,True,True,35,8
P0466,528971_DDD_2013J,F,0.8913,True,True,38,9
P0466,525820_DDD_2013B,F,0.8875,True,True,35,10
P0467,99075_DDD_2014J,M,0.8898,True,True,38,1
P0467,2251500_BBB_2014J,M,0.8852,True,True,38,2
P0467,610828_DDD_2014J,M,0.8768,True,True,38,3
P0467,578034_CCC_2014B,M,0.8745,True,True,35,4
P0467,100561_DDD_2014J,M,0.8741,True,True,38,5
P0467,696132_DDD_2014J,M,0.8714,True,True,38,6
P0467,629878_DDD_2014J,M,0.8711,True,True,38,7
P0467,353804_CCC_2014B,M,0.8688,True,True,35,8
P0467,632551_DDD_2014B,M,0.8667,True,True,35,9
P0467,2232340_DDD_2014J,M,0.8666,True,True,38,10
P0468,571808_DDD_2013J,M,0.9956,True,True,38,1
P0468,621414_EEE_2014B,M,0.9945,True,True,35,2
P0468,311917_AAA_2013J,M,0.9936,True,True,39,3
P0468,558616_CCC_2014B,M,0.9927,True,True,35,4
P0468,484436_DDD_2013J,M,0.991,True,True,38,5
P0468,633511_CCC_2014J,M,0.9895,True,True,39,6
P0468,552661_DDD_2013B,M,0.9889,True,True,35,7
P0468,317801_DDD_2014B,M,0.9877,True,True,35,8
P0468,298497_DDD_2013B,M,0.9872,True,True,35,9
P0468,380919_DDD_2013B,M,0.9866,True,True,35,10
P0469,27189_FFF_2014B,F,0.9811,True,True,35,1
P0469,575282_FFF_2013J,F,0.9749,True,True,39,2
P0469,519969_FFF_2013B,F,0.9718,True,True,35,3
P0469,551354_FFF_2013J,F,0.968,True,True,39,4
P0469,605886_FFF_2013J,F,0.9668,True,True,39,5
P0469,514558_FFF_2013J,F,0.9631,True,True,39,6
P0469,464732_CCC_2014J,F,0.9616,True,True,39,7
P0469,2255601_AAA_2013J,F,0.961,True,True,39,8
P0469,334134_FFF_2013B,F,0.9609,True,True,35,9
