zenodo_row_idx,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,Gender_lbl,Internet_lbl,Extracurricular_lbl,EduTech_lbl,Discussions_lbl,Motivation_lbl,StressLevel_lbl,Resources_lbl,FinalGrade_lbl,LearningStyle_lbl,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm,zenodo_cluster_id
1456,22,76,0,0,0,1,0,19,3,0,1,50,44,1,2,3,Female,Yes,No,Yes,Yes,High,Medium,High,Fail,Visual,0.4000000000000001,0.0,0.0666666666666666,0.0,1.0,1.0,2
1457,22,76,1,1,1,1,0,19,3,0,1,50,44,1,2,3,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Fail,Visual,0.4000000000000001,0.0,0.0666666666666666,0.5,1.0,1.0,2
1458,22,76,2,0,0,1,0,19,3,0,1,50,44,1,2,3,Female,Yes,No,Yes,Yes,High,Medium,Medium,Fail,Visual,0.4000000000000001,0.0,0.0666666666666666,0.0,1.0,1.0,2
1459,16,81,1,1,1,1,0,26,0,9,1,50,50,0,1,3,Female,Yes,Yes,No,Yes,Low,Low,Low,Fail,Auditory,0.5249999999999999,0.0,0.1666666666666667,0.5,0.5,1.0,0
1460,16,81,2,1,1,1,0,26,0,9,1,50,50,0,1,3,Female,Yes,Yes,No,Yes,Low,Low,Medium,Fail,Auditory,0.5249999999999999,0.0,0.1666666666666667,0.5,0.5,1.0,0
1461,23,75,2,0,0,1,1,28,0,6,0,73,100,0,2,0,Male,Yes,No,No,No,High,Medium,Medium,Distinction,Auditory,0.375,0.4599999999999999,1.0,0.0,1.0,0.0,1
1462,23,75,2,0,0,1,1,28,1,0,1,65,85,1,1,0,Male,Yes,No,Yes,Yes,High,Low,Medium,Distinction,Kinesthetic,0.375,0.3,0.7500000000000001,0.0,0.5,1.0,0
1463,23,75,1,0,2,1,1,28,0,6,0,73,100,0,2,0,Male,Yes,No,No,No,Medium,Medium,Low,Distinction,Auditory,0.375,0.4599999999999999,1.0,1.0,1.0,0.0,1
1464,23,75,1,0,2,1,1,28,1,0,1,65,85,1,1,0,Male,Yes,No,Yes,Yes,Medium,Low,Low,Distinction,Kinesthetic,0.375,0.3,0.7500000000000001,1.0,0.5,1.0,0
1465,23,75,0,1,1,1,1,28,0,6,0,73,100,0,2,0,Male,Yes,Yes,No,No,Low,Medium,High,Distinction,Auditory,0.375,0.4599999999999999,1.0,0.5,1.0,0.0,1
1466,23,75,0,1,1,1,1,28,1,0,1,65,85,1,1,0,Male,Yes,Yes,Yes,Yes,Low,Low,High,Distinction,Kinesthetic,0.375,0.3,0.7500000000000001,0.5,0.5,1.0,0
1467,23,75,0,1,1,1,1,28,0,6,0,73,100,0,2,0,Male,Yes,Yes,No,No,Low,Medium,High,Distinction,Auditory,0.375,0.4599999999999999,1.0,0.5,1.0,0.0,1
1468,23,75,0,1,1,1,1,28,1,0,1,65,85,1,1,0,Male,Yes,Yes,Yes,Yes,Low,Low,High,Distinction,Kinesthetic,0.375,0.3,0.7500000000000001,0.5,0.5,1.0,0
1469,13,76,2,0,0,1,0,22,0,6,1,85,84,1,0,1,Female,Yes,No,Yes,Yes,High,High,Medium,Merit,Auditory,0.4000000000000001,0.7,0.7333333333333333,0.0,0.0,1.0,0
1470,13,76,2,0,0,1,0,23,1,10,1,89,63,1,2,2,Female,Yes,No,Yes,Yes,High,Medium,Medium,Pass,Kinesthetic,0.4000000000000001,0.78,0.3833333333333334,0.0,1.0,1.0,2
1471,13,76,2,0,0,1,0,26,0,16,0,62,98,1,0,0,Female,Yes,No,Yes,No,High,High,Medium,Distinction,Auditory,0.4000000000000001,0.24,0.9666666666666668,0.0,0.0,0.0,1
1472,24,64,1,1,2,1,1,28,3,5,0,81,55,1,0,2,Male,Yes,Yes,Yes,No,Medium,High,Low,Pass,Visual,0.1,0.6200000000000001,0.25,1.0,0.0,0.0,1
1473,24,64,1,1,2,1,1,26,3,17,1,60,63,1,2,2,Male,Yes,Yes,Yes,Yes,Medium,Medium,Low,Pass,Visual,0.1,0.1999999999999999,0.3833333333333334,1.0,1.0,1.0,2
1474,24,64,1,1,2,1,1,27,1,6,0,89,45,1,2,3,Male,Yes,Yes,Yes,No,Medium,Medium,Low,Fail,Kinesthetic,0.1,0.78,0.0833333333333333,1.0,1.0,0.0,1
1475,24,64,2,1,2,1,1,28,3,5,0,81,55,1,0,2,Male,Yes,Yes,Yes,No,Medium,High,Medium,Pass,Visual,0.1,0.6200000000000001,0.25,1.0,0.0,0.0,1
1476,24,64,2,1,2,1,1,26,3,17,1,60,63,1,2,2,Male,Yes,Yes,Yes,Yes,Medium,Medium,Medium,Pass,Visual,0.1,0.1999999999999999,0.3833333333333334,1.0,1.0,1.0,2
1477,24,64,2,1,2,1,1,27,1,6,0,89,45,1,2,3,Male,Yes,Yes,Yes,No,Medium,Medium,Medium,Fail,Kinesthetic,0.1,0.78,0.0833333333333333,1.0,1.0,0.0,1
1478,24,64,1,1,0,1,1,28,3,5,0,81,55,1,0,2,Male,Yes,Yes,Yes,No,High,High,Low,Pass,Visual,0.1,0.6200000000000001,0.25,0.0,0.0,0.0,1
1479,24,64,1,1,0,1,1,26,3,17,1,60,63,1,2,2,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Pass,Visual,0.1,0.1999999999999999,0.3833333333333334,0.0,1.0,1.0,2
1480,24,64,1,1,0,1,1,27,1,6,0,89,45,1,2,3,Male,Yes,Yes,Yes,No,High,Medium,Low,Fail,Kinesthetic,0.1,0.78,0.0833333333333333,0.0,1.0,0.0,1
1481,24,64,0,0,1,1,1,28,3,5,0,81,55,1,0,2,Male,Yes,No,Yes,No,Low,High,High,Pass,Visual,0.1,0.6200000000000001,0.25,0.5,0.0,0.0,1
1482,24,64,0,0,1,1,1,26,3,17,1,60,63,1,2,2,Male,Yes,No,Yes,Yes,Low,Medium,High,Pass,Visual,0.1,0.1999999999999999,0.3833333333333334,0.5,1.0,1.0,2
1483,24,64,0,0,1,1,1,27,1,6,0,89,45,1,2,3,Male,Yes,No,Yes,No,Low,Medium,High,Fail,Kinesthetic,0.1,0.78,0.0833333333333333,0.5,1.0,0.0,1
1484,14,97,1,1,1,1,0,19,1,0,1,75,79,1,2,1,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Kinesthetic,0.9250000000000004,0.5,0.65,0.5,1.0,1.0,2
1485,14,97,1,1,1,1,0,20,3,6,1,77,57,1,2,2,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,Visual,0.9250000000000004,0.54,0.2833333333333333,0.5,1.0,1.0,2
1486,14,97,1,1,1,1,0,20,0,2,1,94,86,1,0,0,Female,Yes,Yes,Yes,Yes,Low,High,Low,Distinction,Auditory,0.9250000000000004,0.8800000000000001,0.7666666666666667,0.5,0.0,1.0,0
1487,14,97,1,1,1,1,0,29,3,3,1,93,48,1,1,3,Female,Yes,Yes,Yes,Yes,Low,Low,Low,Fail,Visual,0.9250000000000004,0.8600000000000001,0.1333333333333334,0.5,0.5,1.0,0
1488,14,97,1,1,1,1,0,19,1,0,1,75,79,1,2,1,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Kinesthetic,0.9250000000000004,0.5,0.65,0.5,1.0,1.0,2
1489,14,97,1,1,1,1,0,20,3,6,1,77,57,1,2,2,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,Visual,0.9250000000000004,0.54,0.2833333333333333,0.5,1.0,1.0,2
1490,14,97,1,1,1,1,0,20,0,2,1,94,86,1,0,0,Female,Yes,Yes,Yes,Yes,Low,High,Low,Distinction,Auditory,0.9250000000000004,0.8800000000000001,0.7666666666666667,0.5,0.0,1.0,0
1491,14,97,1,1,1,1,0,29,3,3,1,93,48,1,1,3,Female,Yes,Yes,Yes,Yes,Low,Low,Low,Fail,Visual,0.9250000000000004,0.8600000000000001,0.1333333333333334,0.5,0.5,1.0,0
1492,14,97,0,0,2,1,0,19,1,0,1,75,79,1,2,1,Female,Yes,No,Yes,Yes,Medium,Medium,High,Merit,Kinesthetic,0.9250000000000004,0.5,0.65,1.0,1.0,1.0,2
1493,14,97,0,0,2,1,0,20,3,6,1,77,57,1,2,2,Female,Yes,No,Yes,Yes,Medium,Medium,High,Pass,Visual,0.9250000000000004,0.54,0.2833333333333333,1.0,1.0,1.0,2
1494,14,97,0,0,2,1,0,20,0,2,1,94,86,1,0,0,Female,Yes,No,Yes,Yes,Medium,High,High,Distinction,Auditory,0.9250000000000004,0.8800000000000001,0.7666666666666667,1.0,0.0,1.0,0
1495,14,97,0,0,2,1,0,29,3,3,1,93,48,1,1,3,Female,Yes,No,Yes,Yes,Medium,Low,High,Fail,Visual,0.9250000000000004,0.8600000000000001,0.1333333333333334,1.0,0.5,1.0,0
1496,14,97,2,0,1,0,0,19,1,0,1,75,79,1,2,1,Female,No,No,Yes,Yes,Low,Medium,Medium,Merit,Kinesthetic,0.9250000000000004,0.5,0.65,0.5,1.0,1.0,2
1497,14,97,2,0,1,0,0,20,3,6,1,77,57,1,2,2,Female,No,No,Yes,Yes,Low,Medium,Medium,Pass,Visual,0.9250000000000004,0.54,0.2833333333333333,0.5,1.0,1.0,2
1498,14,97,2,0,1,0,0,20,0,2,1,94,86,1,0,0,Female,No,No,Yes,Yes,Low,High,Medium,Distinction,Auditory,0.9250000000000004,0.8800000000000001,0.7666666666666667,0.5,0.0,1.0,0
1499,14,97,2,0,1,0,0,29,3,3,1,93,48,1,1,3,Female,No,No,Yes,Yes,Low,Low,Medium,Fail,Visual,0.9250000000000004,0.8600000000000001,0.1333333333333334,0.5,0.5,1.0,0
1500,14,97,1,1,1,1,0,19,1,0,1,75,79,1,2,1,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Kinesthetic,0.9250000000000004,0.5,0.65,0.5,1.0,1.0,2
1501,14,97,1,1,1,1,0,20,3,6,1,77,57,1,2,2,Female,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,Visual,0.9250000000000004,0.54,0.2833333333333333,0.5,1.0,1.0,2
1502,14,97,1,1,1,1,0,20,0,2,1,94,86,1,0,0,Female,Yes,Yes,Yes,Yes,Low,High,Low,Distinction,Auditory,0.9250000000000004,0.8800000000000001,0.7666666666666667,0.5,0.0,1.0,0
1503,14,97,1,1,1,1,0,29,3,3,1,93,48,1,1,3,Female,Yes,Yes,Yes,Yes,Low,Low,Low,Fail,Visual,0.9250000000000004,0.8600000000000001,0.1333333333333334,0.5,0.5,1.0,0
1504,14,97,1,1,2,1,0,19,1,0,1,75,79,1,2,1,Female,Yes,Yes,Yes,Yes,Medium,Medium,Low,Merit,Kinesthetic,0.9250000000000004,0.5,0.65,1.0,1.0,1.0,2
1505,14,97,1,1,2,1,0,20,3,6,1,77,57,1,2,2,Female,Yes,Yes,Yes,Yes,Medium,Medium,Low,Pass,Visual,0.9250000000000004,0.54,0.2833333333333333,1.0,1.0,1.0,2
1506,14,97,1,1,2,1,0,20,0,2,1,94,86,1,0,0,Female,Yes,Yes,Yes,Yes,Medium,High,Low,Distinction,Auditory,0.9250000000000004,0.8800000000000001,0.7666666666666667,1.0,0.0,1.0,0
1507,14,97,1,1,2,1,0,29,3,3,1,93,48,1,1,3,Female,Yes,Yes,Yes,Yes,Medium,Low,Low,Fail,Visual,0.9250000000000004,0.8600000000000001,0.1333333333333334,1.0,0.5,1.0,0
1508,25,64,2,0,0,1,1,20,3,4,0,100,93,1,2,0,Male,Yes,No,Yes,No,High,Medium,Medium,Distinction,Visual,0.1,1.0,0.8833333333333334,0.0,1.0,0.0,1
1509,25,64,2,0,0,1,1,22,1,7,1,57,40,1,0,3,Male,Yes,No,Yes,Yes,High,High,Medium,Fail,Kinesthetic,0.1,0.1400000000000001,0.0,0.0,0.0,1.0,0
1510,25,64,0,1,1,1,1,20,3,4,0,100,93,1,2,0,Male,Yes,Yes,Yes,No,Low,Medium,High,Distinction,Visual,0.1,1.0,0.8833333333333334,0.5,1.0,0.0,1
1511,25,64,0,1,1,1,1,22,1,7,1,57,40,1,0,3,Male,Yes,Yes,Yes,Yes,Low,High,High,Fail,Kinesthetic,0.1,0.1400000000000001,0.0,0.5,0.0,1.0,0
1512,25,64,1,1,0,1,1,20,3,4,0,100,93,1,2,0,Male,Yes,Yes,Yes,No,High,Medium,Low,Distinction,Visual,0.1,1.0,0.8833333333333334,0.0,1.0,0.0,1
1513,25,64,1,1,0,1,1,22,1,7,1,57,40,1,0,3,Male,Yes,Yes,Yes,Yes,High,High,Low,Fail,Kinesthetic,0.1,0.1400000000000001,0.0,0.0,0.0,1.0,0
1514,27,86,1,0,0,1,1,21,3,15,1,71,67,1,1,2,Male,Yes,No,Yes,Yes,High,Low,Low,Pass,Visual,0.6499999999999999,0.4199999999999999,0.45,0.0,0.5,1.0,0
1515,27,86,1,0,0,1,1,29,3,11,1,51,69,1,1,2,Male,Yes,No,Yes,Yes,High,Low,Low,Pass,Visual,0.6499999999999999,0.02,0.4833333333333333,0.0,0.5,1.0,0
1516,27,86,1,1,0,1,1,21,3,15,1,71,67,1,1,2,Male,Yes,Yes,Yes,Yes,High,Low,Low,Pass,Visual,0.6499999999999999,0.4199999999999999,0.45,0.0,0.5,1.0,0
1517,27,86,1,1,0,1,1,29,3,11,1,51,69,1,1,2,Male,Yes,Yes,Yes,Yes,High,Low,Low,Pass,Visual,0.6499999999999999,0.02,0.4833333333333333,0.0,0.5,1.0,0
1518,27,86,1,1,1,1,1,21,3,15,1,71,67,1,1,2,Male,Yes,Yes,Yes,Yes,Low,Low,Low,Pass,Visual,0.6499999999999999,0.4199999999999999,0.45,0.5,0.5,1.0,0
1519,27,86,1,1,1,1,1,29,3,11,1,51,69,1,1,2,Male,Yes,Yes,Yes,Yes,Low,Low,Low,Pass,Visual,0.6499999999999999,0.02,0.4833333333333333,0.5,0.5,1.0,0
1520,27,86,1,0,1,1,1,21,3,15,1,71,67,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Low,Pass,Visual,0.6499999999999999,0.4199999999999999,0.45,0.5,0.5,1.0,0
1521,27,86,1,0,1,1,1,29,3,11,1,51,69,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Low,Pass,Visual,0.6499999999999999,0.02,0.4833333333333333,0.5,0.5,1.0,0
1522,27,86,2,0,1,1,1,21,3,15,1,71,67,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Medium,Pass,Visual,0.6499999999999999,0.4199999999999999,0.45,0.5,0.5,1.0,0
1523,27,86,2,0,1,1,1,29,3,11,1,51,69,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Medium,Pass,Visual,0.6499999999999999,0.02,0.4833333333333333,0.5,0.5,1.0,0
1524,27,86,1,0,1,1,1,21,3,15,1,71,67,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Low,Pass,Visual,0.6499999999999999,0.4199999999999999,0.45,0.5,0.5,1.0,0
1525,27,86,1,0,1,1,1,29,3,11,1,51,69,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Low,Pass,Visual,0.6499999999999999,0.02,0.4833333333333333,0.5,0.5,1.0,0
1526,15,77,1,1,0,1,1,19,2,2,0,90,74,0,2,1,Male,Yes,Yes,No,No,High,Medium,Low,Merit,ReadWrite,0.425,0.8,0.5666666666666668,0.0,1.0,0.0,1
1527,15,77,1,1,0,1,1,28,0,10,1,51,81,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Auditory,0.425,0.02,0.6833333333333335,0.0,1.0,1.0,2
1528,15,77,1,1,2,1,1,19,2,2,0,90,74,0,2,1,Male,Yes,Yes,No,No,Medium,Medium,Low,Merit,ReadWrite,0.425,0.8,0.5666666666666668,1.0,1.0,0.0,1
1529,15,77,1,1,2,1,1,28,0,10,1,51,81,1,2,1,Male,Yes,Yes,Yes,Yes,Medium,Medium,Low,Merit,Auditory,0.425,0.02,0.6833333333333335,1.0,1.0,1.0,2
1530,15,77,1,1,0,1,1,19,2,2,0,90,74,0,2,1,Male,Yes,Yes,No,No,High,Medium,Low,Merit,ReadWrite,0.425,0.8,0.5666666666666668,0.0,1.0,0.0,1
1531,15,77,1,1,0,1,1,28,0,10,1,51,81,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Auditory,0.425,0.02,0.6833333333333335,0.0,1.0,1.0,2
1532,15,77,1,1,0,1,1,19,2,2,0,90,74,0,2,1,Male,Yes,Yes,No,No,High,Medium,Low,Merit,ReadWrite,0.425,0.8,0.5666666666666668,0.0,1.0,0.0,1
1533,15,77,1,1,0,1,1,28,0,10,1,51,81,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Auditory,0.425,0.02,0.6833333333333335,0.0,1.0,1.0,2
1534,15,77,1,1,1,1,1,19,2,2,0,90,74,0,2,1,Male,Yes,Yes,No,No,Low,Medium,Low,Merit,ReadWrite,0.425,0.8,0.5666666666666668,0.5,1.0,0.0,1
1535,15,77,1,1,1,1,1,28,0,10,1,51,81,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Auditory,0.425,0.02,0.6833333333333335,0.5,1.0,1.0,2
1536,15,77,1,1,0,0,1,19,2,2,0,90,74,0,2,1,Male,No,Yes,No,No,High,Medium,Low,Merit,ReadWrite,0.425,0.8,0.5666666666666668,0.0,1.0,0.0,1
1537,15,77,1,1,0,0,1,28,0,10,1,51,81,1,2,1,Male,No,Yes,Yes,Yes,High,Medium,Low,Merit,Auditory,0.425,0.02,0.6833333333333335,0.0,1.0,1.0,2
1538,15,77,2,1,1,1,1,19,2,2,0,90,74,0,2,1,Male,Yes,Yes,No,No,Low,Medium,Medium,Merit,ReadWrite,0.425,0.8,0.5666666666666668,0.5,1.0,0.0,1
1539,15,77,2,1,1,1,1,28,0,10,1,51,81,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Merit,Auditory,0.425,0.02,0.6833333333333335,0.5,1.0,1.0,2
1540,26,76,2,1,1,1,1,28,3,12,1,77,48,1,2,3,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Fail,Visual,0.4000000000000001,0.54,0.1333333333333334,0.5,1.0,1.0,2
1541,26,76,2,1,1,1,1,19,3,20,1,98,49,0,1,3,Male,Yes,Yes,No,Yes,Low,Low,Medium,Fail,Visual,0.4000000000000001,0.96,0.15,0.5,0.5,1.0,0
1542,26,76,2,1,1,1,1,29,2,17,1,70,91,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Distinction,ReadWrite,0.4000000000000001,0.4000000000000001,0.85,0.5,1.0,1.0,2
1543,26,76,1,1,1,1,1,28,3,12,1,77,48,1,2,3,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Fail,Visual,0.4000000000000001,0.54,0.1333333333333334,0.5,1.0,1.0,2
1544,26,76,1,1,1,1,1,19,3,20,1,98,49,0,1,3,Male,Yes,Yes,No,Yes,Low,Low,Low,Fail,Visual,0.4000000000000001,0.96,0.15,0.5,0.5,1.0,0
1545,26,76,1,1,1,1,1,29,2,17,1,70,91,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.4000000000000001,0.85,0.5,1.0,1.0,2
1546,26,76,1,1,1,1,1,28,3,12,1,77,48,1,2,3,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Fail,Visual,0.4000000000000001,0.54,0.1333333333333334,0.5,1.0,1.0,2
1547,26,76,1,1,1,1,1,19,3,20,1,98,49,0,1,3,Male,Yes,Yes,No,Yes,Low,Low,Low,Fail,Visual,0.4000000000000001,0.96,0.15,0.5,0.5,1.0,0
1548,26,76,1,1,1,1,1,29,2,17,1,70,91,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.4000000000000001,0.85,0.5,1.0,1.0,2
1549,26,76,1,1,2,1,1,28,3,12,1,77,48,1,2,3,Male,Yes,Yes,Yes,Yes,Medium,Medium,Low,Fail,Visual,0.4000000000000001,0.54,0.1333333333333334,1.0,1.0,1.0,2
1550,26,76,1,1,2,1,1,19,3,20,1,98,49,0,1,3,Male,Yes,Yes,No,Yes,Medium,Low,Low,Fail,Visual,0.4000000000000001,0.96,0.15,1.0,0.5,1.0,0
1551,26,76,1,1,2,1,1,29,2,17,1,70,91,1,2,0,Male,Yes,Yes,Yes,Yes,Medium,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.4000000000000001,0.85,1.0,1.0,1.0,2
1552,26,76,1,0,0,1,1,28,3,12,1,77,48,1,2,3,Male,Yes,No,Yes,Yes,High,Medium,Low,Fail,Visual,0.4000000000000001,0.54,0.1333333333333334,0.0,1.0,1.0,2
1553,26,76,1,0,0,1,1,19,3,20,1,98,49,0,1,3,Male,Yes,No,No,Yes,High,Low,Low,Fail,Visual,0.4000000000000001,0.96,0.15,0.0,0.5,1.0,0
1554,26,76,1,0,0,1,1,29,2,17,1,70,91,1,2,0,Male,Yes,No,Yes,Yes,High,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.4000000000000001,0.85,0.0,1.0,1.0,2
1555,26,76,0,1,0,1,1,28,3,12,1,77,48,1,2,3,Male,Yes,Yes,Yes,Yes,High,Medium,High,Fail,Visual,0.4000000000000001,0.54,0.1333333333333334,0.0,1.0,1.0,2
1556,26,76,0,1,0,1,1,19,3,20,1,98,49,0,1,3,Male,Yes,Yes,No,Yes,High,Low,High,Fail,Visual,0.4000000000000001,0.96,0.15,0.0,0.5,1.0,0
1557,26,76,0,1,0,1,1,29,2,17,1,70,91,1,2,0,Male,Yes,Yes,Yes,Yes,High,Medium,High,Distinction,ReadWrite,0.4000000000000001,0.4000000000000001,0.85,0.0,1.0,1.0,2
1558,26,76,0,0,2,1,1,28,3,12,1,77,48,1,2,3,Male,Yes,No,Yes,Yes,Medium,Medium,High,Fail,Visual,0.4000000000000001,0.54,0.1333333333333334,1.0,1.0,1.0,2
1559,26,76,0,0,2,1,1,19,3,20,1,98,49,0,1,3,Male,Yes,No,No,Yes,Medium,Low,High,Fail,Visual,0.4000000000000001,0.96,0.15,1.0,0.5,1.0,0
1560,26,76,0,0,2,1,1,29,2,17,1,70,91,1,2,0,Male,Yes,No,Yes,Yes,Medium,Medium,High,Distinction,ReadWrite,0.4000000000000001,0.4000000000000001,0.85,1.0,1.0,1.0,2
1561,22,87,0,1,1,0,1,18,3,16,1,100,82,1,2,1,Male,No,Yes,Yes,Yes,Low,Medium,High,Merit,Visual,0.6750000000000003,1.0,0.7000000000000001,0.5,1.0,1.0,2
1562,22,87,1,0,0,1,1,18,3,16,1,100,82,1,2,1,Male,Yes,No,Yes,Yes,High,Medium,Low,Merit,Visual,0.6750000000000003,1.0,0.7000000000000001,0.0,1.0,1.0,2
1563,22,87,1,0,0,1,1,18,3,16,1,100,82,1,2,1,Male,Yes,No,Yes,Yes,High,Medium,Low,Merit,Visual,0.6750000000000003,1.0,0.7000000000000001,0.0,1.0,1.0,2
1564,31,84,1,1,1,1,1,26,2,3,0,60,56,1,1,2,Male,Yes,Yes,Yes,No,Low,Low,Low,Pass,ReadWrite,0.6000000000000001,0.1999999999999999,0.2666666666666667,0.5,0.5,0.0,1
1565,31,84,1,1,1,1,1,22,0,10,1,91,70,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Auditory,0.6000000000000001,0.8200000000000001,0.5000000000000001,0.5,1.0,1.0,2
1566,31,84,1,0,2,1,1,26,2,3,0,60,56,1,1,2,Male,Yes,No,Yes,No,Medium,Low,Low,Pass,ReadWrite,0.6000000000000001,0.1999999999999999,0.2666666666666667,1.0,0.5,0.0,1
1567,31,84,1,0,2,1,1,22,0,10,1,91,70,1,2,1,Male,Yes,No,Yes,Yes,Medium,Medium,Low,Merit,Auditory,0.6000000000000001,0.8200000000000001,0.5000000000000001,1.0,1.0,1.0,2
1568,31,84,2,0,0,1,1,26,2,3,0,60,56,1,1,2,Male,Yes,No,Yes,No,High,Low,Medium,Pass,ReadWrite,0.6000000000000001,0.1999999999999999,0.2666666666666667,0.0,0.5,0.0,1
1569,31,84,2,0,0,1,1,22,0,10,1,91,70,1,2,1,Male,Yes,No,Yes,Yes,High,Medium,Medium,Merit,Auditory,0.6000000000000001,0.8200000000000001,0.5000000000000001,0.0,1.0,1.0,2
1570,31,84,1,0,1,0,1,26,2,3,0,60,56,1,1,2,Male,No,No,Yes,No,Low,Low,Low,Pass,ReadWrite,0.6000000000000001,0.1999999999999999,0.2666666666666667,0.5,0.5,0.0,1
1571,31,84,1,0,1,0,1,22,0,10,1,91,70,1,2,1,Male,No,No,Yes,Yes,Low,Medium,Low,Merit,Auditory,0.6000000000000001,0.8200000000000001,0.5000000000000001,0.5,1.0,1.0,2
1572,19,91,0,0,1,1,1,24,0,20,0,53,66,1,0,2,Male,Yes,No,Yes,No,Low,High,High,Pass,Auditory,0.7749999999999999,0.06,0.4333333333333334,0.5,0.0,0.0,1
1573,19,91,0,0,1,1,1,27,1,11,1,65,52,1,1,3,Male,Yes,No,Yes,Yes,Low,Low,High,Fail,Kinesthetic,0.7749999999999999,0.3,0.2,0.5,0.5,1.0,0
1574,19,91,0,1,1,1,1,24,0,20,0,53,66,1,0,2,Male,Yes,Yes,Yes,No,Low,High,High,Pass,Auditory,0.7749999999999999,0.06,0.4333333333333334,0.5,0.0,0.0,1
1575,19,91,0,1,1,1,1,27,1,11,1,65,52,1,1,3,Male,Yes,Yes,Yes,Yes,Low,Low,High,Fail,Kinesthetic,0.7749999999999999,0.3,0.2,0.5,0.5,1.0,0
1576,19,91,0,0,1,1,1,24,0,20,0,53,66,1,0,2,Male,Yes,No,Yes,No,Low,High,High,Pass,Auditory,0.7749999999999999,0.06,0.4333333333333334,0.5,0.0,0.0,1
1577,19,91,0,0,1,1,1,27,1,11,1,65,52,1,1,3,Male,Yes,No,Yes,Yes,Low,Low,High,Fail,Kinesthetic,0.7749999999999999,0.3,0.2,0.5,0.5,1.0,0
1578,19,91,2,1,2,1,1,24,0,20,0,53,66,1,0,2,Male,Yes,Yes,Yes,No,Medium,High,Medium,Pass,Auditory,0.7749999999999999,0.06,0.4333333333333334,1.0,0.0,0.0,1
1579,19,91,2,1,2,1,1,27,1,11,1,65,52,1,1,3,Male,Yes,Yes,Yes,Yes,Medium,Low,Medium,Fail,Kinesthetic,0.7749999999999999,0.3,0.2,1.0,0.5,1.0,0
1580,19,91,1,0,2,1,1,24,0,20,0,53,66,1,0,2,Male,Yes,No,Yes,No,Medium,High,Low,Pass,Auditory,0.7749999999999999,0.06,0.4333333333333334,1.0,0.0,0.0,1
1581,19,91,1,0,2,1,1,27,1,11,1,65,52,1,1,3,Male,Yes,No,Yes,Yes,Medium,Low,Low,Fail,Kinesthetic,0.7749999999999999,0.3,0.2,1.0,0.5,1.0,0
1582,19,91,0,0,2,1,1,24,0,20,0,53,66,1,0,2,Male,Yes,No,Yes,No,Medium,High,High,Pass,Auditory,0.7749999999999999,0.06,0.4333333333333334,1.0,0.0,0.0,1
1583,19,91,0,0,2,1,1,27,1,11,1,65,52,1,1,3,Male,Yes,No,Yes,Yes,Medium,Low,High,Fail,Kinesthetic,0.7749999999999999,0.3,0.2,1.0,0.5,1.0,0
1584,15,93,1,0,1,1,1,19,2,13,0,62,90,1,1,0,Male,Yes,No,Yes,No,Low,Low,Low,Distinction,ReadWrite,0.8250000000000002,0.24,0.8333333333333334,0.5,0.5,0.0,1
1585,15,93,1,0,1,1,1,22,3,10,1,50,56,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Low,Pass,Visual,0.8250000000000002,0.0,0.2666666666666667,0.5,0.5,1.0,0
