persona_id,zenodo_row_idx,kaggle_row_idx,bridge_distance,zenodo_cluster_id,kaggle_cluster_id,persona_archetype_label,age,gender,learning_style,internet_access,extracurricular,uses_edutech,resources_availability,study_hours_per_week,online_courses_enrolled,attendance_pct,assignment_completion_pct,exam_score_harmonized,final_grade,risk_level,avg_response_time_hours,assignment_score,login_frequency,video_watch_time_min,discussion_posts,peer_interaction_count,task_completion_rate,engagement_level,motivation_level,motivation_index,stress_level_label,stress_score,anxiety_score,resilience_score,post_intervention_mood,dominant_emotion,intervention_type
P0392,10785,391,0.2596,2,1,Disengaged Drifter,24,Male,Kinesthetic,Yes,Yes,Yes,Low,15,19,21.28,88.81,78.46,Merit,medium,16.79360806965498,74.3541272161789,17,104.51838454610171,8,11,0.898,5,High,1.0,Medium,4.0,1.0,2.0,4.0,Surprised,Gamified_Task
P0393,2673,392,0.255492,0,4,Disengaged Drifter,22,Male,Visual,Yes,Yes,Yes,Low,24,3,28.12,51.59,90.48,Distinction,medium,6.603140215590468,93.91262338661733,40,181.1765422768305,13,41,0.6435,3,Low,2.0,Low,3.0,2.0,1.0,3.0,Happy,CBT_Session
P0394,6352,393,0.256644,2,1,Steady Performer,27,Male,Auditory,No,Yes,Yes,Low,17,1,18.09,39.37,43.98,Fail,medium,19.366784277003777,76.36275749753386,33,135.64155720178013,11,5,0.5846,5,Low,3.0,Medium,4.0,3.0,3.0,3.0,Surprised,CBT_Session
P0395,8027,394,0.259993,2,0,Resilient Climber,21,Female,Kinesthetic,Yes,Yes,No,Low,15,4,22.46,92.27,90.15,Distinction,medium,3.4616700868538763,96.49352411469395,9,295.4619081468421,5,19,0.9322,1,Low,4.0,Medium,5.0,1.0,4.0,1.0,Normal,Mindfulness
P0396,9569,395,0.022304,0,2,Steady Performer,18,Female,ReadWrite,Yes,Yes,Yes,Low,21,17,22.49,61.26,72.5,Merit,medium,18.95608399594746,74.18984482913982,43,53.37838637359408,16,23,0.7227,4,Low,3.0,Low,3.0,1.0,1.0,2.0,Bored,CBT_Session
P0397,10803,396,0.257406,0,4,Disengaged Drifter,26,Male,ReadWrite,Yes,Yes,No,High,15,10,52.23,55.9,50.44,Fail,medium,21.934510855328018,74.5224548367975,48,144.73359302438496,18,26,0.7036,3,High,1.0,Low,2.0,5.0,2.0,4.0,Sad,Peer_Support
P0398,11622,397,0.253535,2,0,Resilient Climber,27,Female,ReadWrite,Yes,Yes,Yes,Low,20,0,55.64,55.0,58.05,Pass,medium,9.805168079674011,55.98733942502659,39,207.33242164420432,18,37,0.6911,2,Low,4.0,Medium,5.0,3.0,3.0,2.0,Surprised,Mindfulness
P0399,12821,398,0.278689,0,4,Disengaged Drifter,27,Female,Kinesthetic,Yes,Yes,No,Low,9,15,93.52,40.6,59.98,Pass,medium,15.504611784610852,90.13281220761098,29,124.70807432519092,15,7,0.5598,1,Low,2.0,Low,3.0,5.0,5.0,3.0,Happy,Peer_Support
P0400,7612,399,0.251562,0,1,Crisis Learner,26,Female,Kinesthetic,Yes,Yes,Yes,High,14,16,18.52,78.37,72.47,Merit,high,10.893282838227003,62.34827062335312,42,292.66295704250007,11,0,0.85,1,High,1.0,Low,4.0,4.0,1.0,3.0,Scared,Mindfulness
P0401,6358,400,0.256601,2,1,Disengaged Drifter,29,Male,Kinesthetic,Yes,Yes,Yes,High,11,5,63.35,22.66,43.55,Fail,medium,11.068596264726954,94.98062446861576,26,219.34741209881116,11,48,0.477,4,High,1.0,Medium,4.0,2.0,3.0,2.0,Happy,CBT_Session
P0402,13157,401,0.263063,0,2,Resilient Climber,26,Male,Auditory,Yes,No,Yes,Medium,8,6,78.38,93.06,50.77,Fail,medium,8.138530449486762,95.5412110165198,35,200.525318693703,19,48,0.9572,3,Medium,4.0,Low,3.0,2.0,2.0,4.0,Normal,Mindfulness
P0403,10187,402,0.36083,2,0,Resilient Climber,24,Female,Visual,Yes,Yes,No,Low,15,9,59.27,89.8,87.95,Distinction,medium,18.528981270357463,97.16550559370748,25,229.54718760725476,5,23,0.9258,1,Medium,4.0,Medium,4.0,5.0,2.0,4.0,Bored,Peer_Support
P0404,11128,403,0.067696,0,2,Steady Performer,18,Male,Auditory,Yes,Yes,Yes,High,16,17,22.75,34.91,46.99,Fail,medium,22.53206097582962,76.0115244551545,24,286.26810503122795,3,46,0.5362,3,Low,3.0,Low,3.0,2.0,1.0,1.0,Surprised,Mindfulness
P0405,5214,404,0.258339,0,1,Disengaged Drifter,25,Male,Auditory,Yes,Yes,Yes,Low,27,11,23.13,73.56,54.52,Pass,medium,22.63726976239261,83.85468923918222,13,273.26740936554563,5,6,0.8106,3,High,2.0,Low,3.0,2.0,1.0,3.0,Surprised,Peer_Support
P0406,2172,405,0.253043,0,1,Steady Performer,25,Male,Visual,Yes,Yes,Yes,High,16,7,3.2,55.73,67.64,Pass,high,5.019969552123478,88.92579400308318,7,220.04273935665944,10,18,0.7013,1,Low,3.0,Low,4.0,4.0,1.0,3.0,Happy,Gamified_Task
P0407,8376,406,0.069443,1,3,Steady Performer,27,Female,ReadWrite,Yes,Yes,Yes,Low,7,0,31.52,35.92,69.56,Pass,medium,21.11910394210102,56.55073093252328,36,227.2568753393721,0,21,0.5364,3,Low,3.0,High,1.0,3.0,4.0,1.0,Normal,CBT_Session
P0408,12995,407,0.264803,0,4,Routine Complier,28,Female,Visual,Yes,Yes,No,High,9,12,78.5,97.54,85.48,Distinction,low,17.96092315282381,80.04785974987486,45,52.31740147019218,14,34,0.992,4,High,1.0,Low,2.0,1.0,5.0,2.0,Happy,Peer_Support
P0409,9999,408,0.253075,2,0,Overwhelmed Striver,23,Female,Kinesthetic,Yes,No,No,High,16,11,3.62,2.26,65.96,Pass,high,6.815260215876653,51.714895065165585,20,39.80979730287305,10,29,0.3177,1,Low,4.0,Medium,5.0,5.0,3.0,3.0,Happy,Gamified_Task
P0410,11703,409,0.257397,0,4,Disengaged Drifter,25,Male,Auditory,Yes,Yes,No,High,19,12,20.96,25.66,89.27,Distinction,medium,2.547546097194835,74.87830416943629,1,175.56230553480765,18,28,0.4769,4,High,1.0,High,2.0,5.0,2.0,2.0,Bored,CBT_Session
P0411,10654,410,0.251728,2,1,Disengaged Drifter,23,Female,Visual,Yes,No,Yes,Medium,25,18,71.58,53.06,77.61,Merit,medium,7.163937138340693,57.74213408101137,8,15.3266147127566,17,21,0.6641,4,High,2.0,Medium,5.0,4.0,2.0,4.0,Normal,Gamified_Task
P0412,11524,411,0.049784,2,1,Steady Performer,29,Female,ReadWrite,Yes,No,No,High,20,19,80.4,51.16,46.4,Fail,medium,21.98078944597509,59.146146298104235,46,149.88335064996156,16,10,0.6654,3,Low,3.0,Medium,5.0,4.0,5.0,5.0,Bored,Peer_Support
P0413,13899,412,0.358719,0,4,Routine Complier,19,Male,ReadWrite,Yes,Yes,No,High,11,5,44.02,60.51,50.7,Fail,low,15.563109522602762,68.25237833463008,16,71.00137817647189,18,19,0.7123,3,High,2.0,Low,2.0,1.0,1.0,1.0,Normal,CBT_Session
P0414,6741,413,0.255034,0,2,Resilient Climber,23,Female,ReadWrite,Yes,Yes,No,Low,29,15,67.42,74.67,66.15,Pass,medium,17.584257200651052,71.62185833582515,14,110.34480461700348,13,28,0.8262,1,Low,4.0,Low,3.0,3.0,1.0,3.0,Surprised,Gamified_Task
P0415,12276,414,0.356841,2,0,Overwhelmed Striver,28,Female,ReadWrite,Yes,Yes,Yes,High,31,13,40.65,61.24,64.44,Pass,high,6.914504075509204,81.15862122660937,12,234.98337337995724,17,40,0.7364,2,Medium,4.0,Medium,4.0,5.0,2.0,1.0,Sad,Peer_Support
P0416,9014,415,0.118962,0,2,Resilient Climber,24,Female,ReadWrite,Yes,Yes,No,Medium,29,16,10.49,60.08,83.37,Merit,medium,17.545927578220866,53.721420921925784,23,282.95887622739207,18,41,0.7202,1,Medium,5.0,High,1.0,4.0,5.0,4.0,Scared,Gamified_Task
P0417,8197,416,0.275079,0,4,Disengaged Drifter,21,Female,Visual,Yes,No,Yes,Low,22,5,43.66,4.67,77.47,Merit,medium,1.6467946443922463,75.18458806187223,15,31.00071892243903,14,33,0.3375,4,High,2.0,High,1.0,5.0,2.0,4.0,Sad,CBT_Session
P0418,5174,417,0.065375,0,4,Routine Complier,29,Male,Visual,Yes,No,Yes,High,17,6,56.51,39.87,62.18,Pass,low,9.632390952779318,59.13125651265506,28,164.9302397331691,14,0,0.5636,3,High,1.0,High,1.0,2.0,1.0,4.0,Normal,CBT_Session
P0419,10515,418,0.356782,0,4,Disengaged Drifter,29,Male,Auditory,Yes,No,Yes,Low,15,10,96.18,22.62,49.14,Fail,medium,15.415327016473618,78.69875875158709,34,265.934710887684,3,30,0.4624,4,High,2.0,Low,2.0,5.0,3.0,4.0,Sad,CBT_Session
P0420,287,419,0.261349,0,2,Steady Performer,25,Female,Visual,Yes,No,No,Low,25,0,9.68,25.29,52.32,Fail,medium,4.360221007450365,81.87023061305918,2,33.92747498772217,6,29,0.4858,5,Low,3.0,Low,2.0,3.0,1.0,5.0,Happy,Peer_Support
P0421,4861,420,0.260954,0,2,Resilient Climber,29,Male,Kinesthetic,Yes,Yes,Yes,High,23,5,50.38,54.78,76.82,Merit,medium,19.9290822122795,77.83546282764269,32,249.1090736000818,12,47,0.688,5,Low,4.0,Low,3.0,3.0,3.0,2.0,Surprised,Gamified_Task
P0422,11944,421,0.259929,0,2,Resilient Climber,24,Male,Visual,Yes,No,Yes,High,15,8,30.2,18.99,66.74,Pass,medium,6.405719872674129,86.91477552391538,23,113.7623917691987,2,17,0.4397,4,Low,4.0,High,1.0,5.0,4.0,2.0,Scared,Gamified_Task
P0423,7083,422,0.254807,0,4,Disengaged Drifter,25,Female,ReadWrite,Yes,No,Yes,Low,30,4,49.17,28.73,69.99,Pass,medium,16.002465594824265,66.78046221204507,22,103.40746364360724,15,16,0.5058,2,Low,2.0,Low,3.0,2.0,5.0,5.0,Scared,Peer_Support
P0424,2390,423,0.26467,0,4,Disengaged Drifter,29,Female,ReadWrite,Yes,Yes,No,Low,16,19,6.19,22.88,49.13,Fail,medium,10.319534279232585,88.25532958165655,25,293.4652520312879,8,37,0.466,2,High,2.0,High,1.0,3.0,4.0,2.0,Scared,CBT_Session
P0425,13911,424,0.359396,0,4,Disengaged Drifter,19,Female,Auditory,Yes,Yes,Yes,High,17,8,33.15,92.54,79.45,Merit,medium,14.709002695985886,71.63835408540969,22,68.24913606006531,7,13,0.964,1,High,2.0,High,2.0,4.0,1.0,4.0,Surprised,Mindfulness
P0426,8941,425,0.253839,2,0,Steady Performer,20,Male,ReadWrite,Yes,Yes,Yes,Low,27,17,81.01,94.35,90.15,Distinction,medium,3.471362710464887,74.20922491612984,22,211.02624283857747,19,22,0.9613,1,Low,3.0,Medium,4.0,5.0,5.0,2.0,Sad,CBT_Session
P0427,10413,426,0.253443,0,1,Steady Performer,29,Male,Visual,Yes,Yes,Yes,Medium,26,13,53.96,62.57,55.76,Pass,medium,1.3889943981969686,82.40510636305356,49,248.2178111228613,12,24,0.727,1,Low,3.0,Low,4.0,2.0,1.0,1.0,Scared,Mindfulness
P0428,593,427,0.261597,0,1,Disengaged Drifter,18,Male,Kinesthetic,Yes,Yes,Yes,High,13,17,45.03,96.34,70.29,Merit,medium,21.919981829746927,50.9179191999612,42,21.943213630988787,16,14,0.9472,3,High,1.0,Low,4.0,4.0,5.0,2.0,Scared,CBT_Session
P0429,6529,428,0.360057,2,1,Crisis Learner,19,Male,Auditory,Yes,Yes,No,Low,31,13,30.52,76.38,97.85,Distinction,high,7.201490201645204,82.69971107101242,6,204.4117829227795,16,45,0.8501,2,Low,2.0,Medium,4.0,5.0,5.0,1.0,Normal,Peer_Support
P0430,6391,429,0.043096,2,1,Disengaged Drifter,25,Male,Kinesthetic,Yes,Yes,No,Low,18,5,31.15,59.56,61.03,Pass,medium,19.85257106395056,80.92925745360577,15,285.9494925630448,16,21,0.713,4,High,1.0,Medium,5.0,2.0,1.0,3.0,Happy,Mindfulness
P0431,6038,430,0.166081,1,3,Resilient Climber,29,Male,Visual,No,Yes,Yes,High,21,3,39.16,6.31,79.4,Merit,medium,23.985056910860603,65.492355837664,43,46.02379035113721,0,2,0.3045,5,Medium,5.0,High,1.0,4.0,1.0,1.0,Normal,Peer_Support
P0432,4302,431,0.260944,0,1,Steady Performer,29,Male,Kinesthetic,Yes,Yes,No,Medium,13,15,83.05,77.72,43.21,Fail,medium,5.862918933974957,54.28971424497448,37,269.9041777786611,7,18,0.8408,2,Low,3.0,Low,4.0,3.0,5.0,1.0,Sad,Mindfulness
P0433,13825,432,0.251284,2,0,Resilient Climber,26,Female,Visual,Yes,No,Yes,Low,38,19,95.88,71.21,76.73,Merit,medium,7.098927047217178,54.54677249565206,33,182.48522483931143,18,43,0.7917,2,Low,4.0,Medium,5.0,5.0,5.0,4.0,Surprised,Gamified_Task
P0434,8367,433,0.08871,2,0,Resilient Climber,22,Female,ReadWrite,Yes,Yes,Yes,Low,13,1,46.94,64.83,45.7,Fail,medium,16.24577511559731,96.16118734926144,8,188.81532874011748,5,33,0.7307,2,Medium,5.0,Medium,5.0,5.0,1.0,4.0,Surprised,Mindfulness
P0435,5284,434,0.251111,2,0,Resilient Climber,20,Female,Visual,Yes,No,Yes,Medium,18,2,39.67,75.11,97.86,Distinction,medium,23.20531859581429,84.46396606129186,44,187.75381071102572,2,34,0.8323,1,Low,4.0,Medium,5.0,3.0,1.0,4.0,Normal,Mindfulness
P0436,4392,435,0.137074,0,0,Resilient Climber,29,Male,Kinesthetic,Yes,Yes,Yes,Low,22,11,88.6,48.7,86.03,Distinction,medium,22.06373000838711,56.35513068853702,44,96.662407037821,4,49,0.659,3,Medium,5.0,Low,3.0,1.0,2.0,1.0,Bored,Mindfulness
P0437,13981,436,0.02554,0,1,Disengaged Drifter,24,Female,ReadWrite,Yes,No,Yes,Low,9,12,43.85,70.29,87.72,Distinction,medium,12.566136961508452,67.83615846544532,5,281.20852643684333,12,0,0.7929,4,High,1.0,Low,3.0,4.0,2.0,5.0,Normal,Gamified_Task
P0438,4004,437,0.076746,2,1,Disengaged Drifter,21,Female,Kinesthetic,Yes,Yes,Yes,Low,23,4,52.61,93.87,80.69,Merit,medium,19.28753649811467,79.62414969507982,39,284.7316341630012,14,20,0.9546,1,High,1.0,Medium,5.0,3.0,2.0,4.0,Bored,Peer_Support
P0439,13201,438,0.250899,0,0,Steady Performer,27,Male,Auditory,Yes,Yes,Yes,Medium,26,8,24.04,37.83,75.74,Merit,high,4.1221546212977245,91.77858525453244,4,191.33835146204487,13,28,0.5631,3,Low,3.0,Low,4.0,5.0,4.0,4.0,Normal,Gamified_Task
P0440,839,439,0.266735,0,2,Resilient Climber,28,Female,Visual,Yes,Yes,Yes,Low,18,5,73.44,66.49,67.54,Pass,medium,23.481078236692284,52.183046435650425,6,237.19259052306825,15,5,0.7957,2,Low,4.0,High,1.0,4.0,5.0,1.0,Bored,Mindfulness
P0441,115,440,0.271255,0,2,Resilient Climber,27,Male,Auditory,Yes,Yes,Yes,Low,21,7,55.36,50.84,93.83,Distinction,medium,23.18012438282769,61.83165657350044,45,187.5548159055358,17,36,0.633,3,Medium,5.0,Low,2.0,4.0,3.0,3.0,Bored,CBT_Session
P0442,13069,441,0.254868,0,4,Disengaged Drifter,27,Male,Auditory,Yes,Yes,No,High,13,2,79.22,68.8,96.79,Distinction,medium,4.765766031220933,94.487449514769,32,150.47554979647177,10,0,0.7721,1,High,2.0,Low,3.0,1.0,4.0,3.0,Scared,Gamified_Task
P0443,13004,442,0.355705,2,1,Disengaged Drifter,19,Male,Visual,Yes,No,No,Medium,26,1,79.05,76.23,69.02,Pass,medium,7.886731870471452,50.45827750919082,30,201.6378343067827,2,0,0.834,2,Low,2.0,Medium,4.0,5.0,5.0,2.0,Scared,CBT_Session
P0444,11116,443,0.254526,2,0,Steady Performer,28,Male,Visual,Yes,Yes,Yes,Medium,16,2,20.75,2.27,96.03,Distinction,medium,3.3035649426556395,60.06995513969437,47,170.37042125166795,9,26,0.3318,1,Low,3.0,Medium,4.0,2.0,3.0,3.0,Bored,Gamified_Task
P0445,1133,444,0.362526,0,2,Flourishing Achiever,20,Male,ReadWrite,Yes,No,Yes,Low,12,12,70.8,68.4,76.05,Merit,low,7.249504774658133,97.9512087986483,35,183.26800016325973,9,20,0.7526,4,Low,4.0,Low,2.0,1.0,2.0,4.0,Bored,Gamified_Task
P0446,2513,445,0.37015,0,4,Routine Complier,23,Female,Auditory,Yes,Yes,No,Low,21,10,75.02,22.36,73.7,Merit,low,19.766983156549752,80.67009232610856,40,237.31144049146997,15,15,0.4587,2,High,2.0,High,2.0,1.0,3.0,5.0,Happy,Mindfulness
P0447,3588,446,0.25024,2,1,Steady Performer,22,Male,Visual,Yes,Yes,Yes,Medium,22,6,34.81,67.58,67.17,Pass,medium,9.701258964800967,63.08356833187533,16,149.4621111202056,11,43,0.769,3,Low,3.0,Medium,4.0,2.0,1.0,2.0,Bored,Peer_Support
P0448,13413,447,0.251284,0,2,Steady Performer,25,Female,Kinesthetic,Yes,Yes,No,Low,10,3,17.37,46.47,53.3,Fail,low,3.0331302443754424,53.34955471979238,13,21.818690766817102,1,39,0.6278,1,Low,3.0,High,2.0,2.0,1.0,5.0,Scared,Peer_Support
P0449,12758,448,0.367039,2,2,Resilient Climber,23,Male,Kinesthetic,Yes,Yes,Yes,High,32,16,5.12,77.77,40.61,Fail,medium,8.871187069914804,51.40956702236111,42,57.5598494869542,8,25,0.8415,5,Low,4.0,Medium,4.0,1.0,5.0,5.0,Bored,Mindfulness
P0450,1374,449,0.354861,0,4,Disengaged Drifter,18,Female,Visual,Yes,Yes,Yes,Low,23,19,46.3,13.18,54.27,Fail,medium,23.571816687549443,62.237253981846365,30,137.19609278196612,2,15,0.3864,3,Low,2.0,Low,2.0,4.0,4.0,4.0,Surprised,Gamified_Task
P0451,13043,450,0.35539,0,4,Disengaged Drifter,28,Male,Kinesthetic,Yes,No,Yes,Medium,14,4,33.87,62.39,71.34,Merit,medium,15.482722690961667,94.07429097944552,19,220.19970236347692,14,27,0.7384,3,Low,2.0,Low,2.0,3.0,2.0,1.0,Happy,Peer_Support
P0452,4764,451,0.354839,2,1,Disengaged Drifter,19,Female,Visual,Yes,No,Yes,High,20,14,54.0,27.95,62.93,Pass,medium,10.571701767341628,70.79568271487548,17,182.05080800995185,2,0,0.4949,2,Low,2.0,Medium,4.0,3.0,5.0,1.0,Bored,Peer_Support
P0453,7913,452,0.050153,2,1,Disengaged Drifter,28,Female,ReadWrite,Yes,No,No,Medium,20,7,18.15,83.75,67.99,Pass,medium,4.83038581043721,86.01666845829965,19,198.5853139033016,18,35,0.8971,3,High,1.0,Medium,5.0,1.0,2.0,1.0,Scared,Peer_Support
P0454,12760,453,0.356337,2,1,Disengaged Drifter,26,Female,ReadWrite,Yes,Yes,Yes,Low,20,17,88.0,92.53,99.51,Distinction,medium,23.68206633752498,95.91425176899789,28,148.9908892871233,17,9,0.9499,1,Low,2.0,Medium,4.0,4.0,1.0,3.0,Scared,Mindfulness
P0455,7870,454,0.074499,0,2,Flourishing Achiever,20,Male,Visual,Yes,No,Yes,Medium,14,5,24.14,96.94,62.04,Pass,low,19.87952721305196,70.40202308014082,26,188.5651863632504,7,42,0.9975,5,Medium,5.0,High,1.0,2.0,4.0,1.0,Sad,CBT_Session
P0456,9755,455,0.260387,0,4,Routine Complier,22,Female,Auditory,Yes,No,Yes,High,27,11,20.07,81.89,68.11,Pass,low,7.473977956371146,59.56386855186985,37,105.41505696625204,16,16,0.8572,4,High,1.0,High,2.0,1.0,4.0,4.0,Scared,CBT_Session
P0457,12395,456,0.06503,0,1,Disengaged Drifter,18,Female,Kinesthetic,No,No,Yes,Low,15,17,50.29,77.77,47.52,Fail,medium,2.611580001587358,75.85589654284598,26,146.35295188203287,7,22,0.8276,5,High,1.0,Low,3.0,5.0,1.0,3.0,Happy,CBT_Session
P0458,13667,457,0.272555,0,4,Disengaged Drifter,27,Female,ReadWrite,Yes,No,Yes,Medium,11,14,47.45,25.79,41.44,Fail,medium,2.302387819683835,95.40418435299271,23,225.84092902253713,6,6,0.4509,1,High,1.0,Low,2.0,4.0,3.0,1.0,Scared,CBT_Session
P0459,11703,458,0.106429,0,4,Disengaged Drifter,25,Male,Auditory,Yes,Yes,No,High,19,12,20.75,29.83,88.83,Distinction,medium,3.768697438627278,90.21872070688502,9,262.83150590220515,6,43,0.5352,2,High,1.0,High,1.0,5.0,4.0,5.0,Surprised,CBT_Session
P0460,12882,459,0.074956,0,0,Steady Performer,23,Female,Kinesthetic,Yes,Yes,No,Medium,23,6,28.59,48.33,76.17,Merit,medium,14.357677423131696,53.29149216815769,12,135.76004684735278,2,6,0.626,1,Low,3.0,Low,3.0,5.0,3.0,4.0,Normal,Peer_Support
P0461,6770,460,0.103102,1,3,Resilient Climber,22,Male,ReadWrite,Yes,Yes,No,Low,23,0,17.23,73.76,87.89,Distinction,medium,22.36155868772633,84.6286400038791,1,22.661880735134744,0,43,0.8414,3,Medium,5.0,Low,3.0,1.0,2.0,4.0,Surprised,Peer_Support
P0462,13157,461,0.35841,0,0,Resilient Climber,26,Male,Auditory,Yes,No,Yes,Medium,8,6,73.44,91.86,50.51,Fail,medium,12.425098844137644,78.59487612294768,1,56.88503780257277,3,14,0.9405,2,Medium,4.0,Low,4.0,4.0,4.0,2.0,Surprised,Gamified_Task
P0463,5775,462,0.252866,2,1,Disengaged Drifter,27,Female,Auditory,Yes,Yes,Yes,Medium,23,6,77.27,17.47,73.71,Merit,medium,20.387746096492535,95.37315881732128,47,16.04973039454605,4,33,0.4324,4,High,2.0,Medium,5.0,5.0,1.0,4.0,Happy,Peer_Support
P0464,7100,463,0.260175,1,3,Disengaged Drifter,28,Male,ReadWrite,Yes,Yes,Yes,Low,24,18,49.37,94.23,55.13,Pass,medium,11.25539225677558,56.12407084251486,34,199.44627557882572,0,45,0.9457,4,High,1.0,Medium,4.0,4.0,3.0,5.0,Happy,Mindfulness
P0465,8724,464,0.259129,0,2,Resilient Climber,19,Male,Visual,Yes,Yes,Yes,Medium,28,5,74.47,70.86,54.36,Pass,medium,17.29742155265998,76.70180566023282,32,106.37124135298158,14,44,0.7869,1,Medium,4.0,Low,3.0,3.0,2.0,4.0,Sad,Gamified_Task
P0466,4522,465,0.126734,0,2,Steady Performer,26,Female,Kinesthetic,Yes,No,No,High,7,8,69.31,56.61,40.35,Fail,medium,17.83307295758952,93.97313467559462,48,167.31880435861655,4,3,0.7275,3,Low,3.0,Low,3.0,5.0,2.0,2.0,Scared,Peer_Support
P0467,567,466,0.252219,2,0,Overwhelmed Striver,21,Male,Auditory,Yes,Yes,Yes,High,19,16,13.16,20.01,46.92,Fail,high,5.001165235776789,70.50118933708715,25,153.05028556730187,12,13,0.4399,4,Low,4.0,Medium,5.0,5.0,4.0,4.0,Sad,Gamified_Task
P0468,4416,467,0.271296,0,4,Disengaged Drifter,28,Male,ReadWrite,Yes,Yes,Yes,Low,18,14,92.08,7.77,57.8,Pass,medium,9.307969356443673,74.09974588664335,40,33.64268197020374,7,13,0.3389,5,High,1.0,High,2.0,4.0,4.0,4.0,Happy,Gamified_Task
P0469,3422,468,0.044608,2,0,Resilient Climber,18,Female,Auditory,Yes,No,Yes,Medium,16,9,83.57,56.49,48.02,Fail,medium,15.65794960037455,53.523033883347914,45,126.94579472591124,7,15,0.6979,2,Medium,5.0,Medium,5.0,3.0,5.0,2.0,Scared,CBT_Session
P0470,2606,469,0.355703,0,0,Overwhelmed Striver,29,Female,Visual,Yes,No,No,Low,16,0,18.97,64.65,98.67,Distinction,high,2.626021988240422,63.90718202244554,1,73.96272622747375,4,6,0.7561,5,Low,4.0,Low,4.0,5.0,5.0,4.0,Happy,Gamified_Task
P0471,7307,470,0.275799,0,4,Routine Complier,23,Female,ReadWrite,Yes,Yes,Yes,High,25,4,14.3,18.56,56.79,Pass,low,9.315424318548002,66.22533245844737,16,131.33593871361927,8,31,0.4475,4,High,1.0,Low,2.0,1.0,4.0,3.0,Happy,Peer_Support
P0472,8981,471,0.265007,1,3,Crisis Learner,25,Male,Auditory,Yes,No,No,Low,17,14,10.03,58.88,48.92,Fail,high,13.300387724467427,97.25612243724434,39,69.03770129925039,0,18,0.6895,4,High,1.0,Low,4.0,4.0,5.0,4.0,Normal,CBT_Session
P0473,13965,472,0.257939,2,1,Crisis Learner,19,Male,Kinesthetic,Yes,Yes,Yes,Low,8,3,11.91,83.93,50.99,Fail,high,23.91316334002669,64.13336802705795,5,253.7311978203107,3,1,0.8995,1,Low,2.0,Medium,5.0,4.0,1.0,1.0,Surprised,Peer_Support
P0474,10913,473,0.357319,0,4,Disengaged Drifter,22,Male,Auditory,Yes,No,No,High,33,2,72.42,82.85,75.18,Merit,medium,11.914271940316135,73.0434367634826,22,60.51606760769356,2,9,0.8845,1,Low,2.0,High,2.0,5.0,1.0,1.0,Sad,CBT_Session
P0475,12925,474,0.048754,2,0,Resilient Climber,29,Female,Kinesthetic,Yes,No,No,Medium,13,2,47.24,92.48,42.43,Fail,medium,19.769305413629443,83.56522117821399,29,288.6263599312233,1,49,0.9491,2,Medium,5.0,Medium,5.0,3.0,5.0,3.0,Sad,Peer_Support
P0476,2730,475,0.253612,0,4,Disengaged Drifter,24,Male,Auditory,Yes,No,Yes,High,24,19,76.66,35.33,91.95,Distinction,medium,10.937547556532207,58.10916862039387,3,130.61313618261283,7,16,0.5561,1,Low,2.0,High,1.0,5.0,4.0,4.0,Bored,CBT_Session
P0477,10103,476,0.074706,0,0,Resilient Climber,18,Male,Kinesthetic,Yes,No,No,Low,19,2,71.08,32.93,97.93,Distinction,medium,19.316986620253303,74.32211935709373,12,255.4111346855243,8,36,0.5226,3,Medium,5.0,Low,3.0,2.0,1.0,5.0,Normal,CBT_Session
P0478,607,477,0.257528,0,2,Steady Performer,24,Male,Visual,Yes,No,No,Medium,20,8,62.74,76.56,53.92,Fail,medium,14.694540437262493,86.92695197379538,26,192.3417972797241,1,11,0.8246,2,Low,3.0,Low,2.0,5.0,2.0,4.0,Happy,Mindfulness
P0479,1524,478,0.038583,0,4,Steady Performer,21,Male,Visual,Yes,No,Yes,Low,27,15,66.83,42.6,67.04,Pass,medium,21.39169515455516,93.3427606513533,16,223.25158661306827,13,5,0.6018,3,Low,3.0,Low,3.0,2.0,4.0,1.0,Happy,Peer_Support
P0480,771,479,0.263879,0,4,Routine Complier,20,Male,Auditory,Yes,Yes,Yes,Medium,25,1,4.66,9.38,43.16,Fail,low,10.451678704052528,81.31296373312134,37,232.63992753936628,13,21,0.3613,1,Low,2.0,High,1.0,1.0,3.0,2.0,Normal,Gamified_Task
P0481,7641,480,0.251012,0,4,Steady Performer,27,Male,ReadWrite,Yes,No,Yes,Low,30,5,31.84,29.17,78.78,Merit,medium,14.899001655894017,83.4526757658474,22,156.40501574897516,3,31,0.498,2,Low,3.0,High,2.0,4.0,3.0,3.0,Scared,CBT_Session
P0482,1524,481,0.252701,0,2,Resilient Climber,21,Male,Visual,Yes,No,Yes,Low,27,15,64.4,41.97,65.95,Pass,medium,15.49042965423303,56.31417362922845,29,167.55715177535362,5,40,0.593,4,Low,4.0,Low,3.0,4.0,4.0,2.0,Sad,Peer_Support
P0483,2140,482,0.273976,0,2,Resilient Climber,23,Female,ReadWrite,Yes,No,No,Medium,10,13,5.46,31.65,57.63,Pass,medium,10.599807661410884,97.28882486231736,14,159.05880166453025,10,19,0.5048,5,Medium,4.0,Low,3.0,3.0,5.0,5.0,Happy,CBT_Session
